audio	sentence	duration	gender	native_lang
29_9548_0_291_01_220112-183916_bem_9ff_elicit_0.wav	umwaume umukalamba aletamba umwana ifyo aleteya nalimo mwana wakwe 	8.53	female	bem
7_5276_1_72_02_211027-153757_bem_74d_elicit_0.wav	elo umumana uyu ulemonekafye makumbi makumbi 	5.24	female	toi
37_5923_3_372_02_211112-105708_bem_aa2_elicit_1.wav	kunse kuli nabantu abeminine bambi baletamba nokutamba 	5.104	female	bem
21_7687_1_212_02_220115-195906_bem_62a_elicit_0.wav	nafwala ishati lya kashika elyo naikata ipepala lya buta muminwe nechaku lembelako 	8.485	female	bem
35_11173_1_352_02_220118-145617_bem_f12_elicit_0.wav	uyu afwile ni kemba 	1.996	female	bem
39_920_0_391_01_211117-123007_bem_1e5_elicit_0.wav	mumuputule wakwikalamo muli bawishi abale angasha akanya kabo 	5.376	female	bem
18_6831_2_181_01_220117-082939_bem_524_elicit_1.wav	pali ili ibuumba batatu nabekata cotton mumwinwe pamo na utwaku pikwilako 	6.488	female	bem
34_4997_2_341_01_211113-165935_bem_004_elicit_1.wav	umulumendo ni kapyanga wamu musebo 	2.2230000000000003	female	nbl
16_7567_2_161_01_170101-085716_bem_74d_elicit_1.wav	nomba nishi cingalega uyu umulumendo ukucita soo kukanwa elyo ale uma kambola 	7.01	female	toi
9_5959_0_91_01_211030-165354_bem_901_elicit_0.wav	umuntu umo uufwele ifyakufwala fya fiita naikala mwi tenti lyabuuta eka 	5.989	female	bem
13_3080_2_131_01_211107-065348_bem_8cc_elicit_1.wav	nangu limbi ileangala elyo kunuma kuli abemike injinga na icitukutuku 	10.005	female	bem
36_11283_3_362_02_220128-211603_bem_57f_elicit_1.wav	elyo kabili lubali lumbi kuli ulupwa apo umwano mwaume akumbete bawshi mumusana wabo 	10.118	female	bem
11_6312_1_112_02_211101-213026_bem_574_elicit_0.wav	kabili nafwala ifyakufwala ifyafita elyo necisote icabuta 	4.31	female	bem
30_4035_3_302_02_211109-115021_bem_dbf_elicit_1.wav	iciwemefye cakutila nangu apona nafwala icisote cakuicingilila kubusanso ubuli bonse 	13.022	female	bem
33_4938_1_332_02_211110-203137_bem_b14_elicit_0.wav	uyu umwaice na fwala itoloshi ilya makumbi makumbi ne shati ilya buuta apali ifintu ifyakashikilila pantashi 	12.342	female	nse
33_4820_0_331_01_211109-215201_bem_c25_elicit_0.wav	ibumba lya bantu aba nkanda ya buuta apali abaume na banakashi bali mu kati ka cikulwa icilemoneka kwati cifulo ca ku ncito 	15.314	female	nse
9_2113_4_91_01_211025-125404_bem_ebf_elicit_2.wav	abalumendo tabalemoneka na umwenso ilyo bali na umwele mupepi balemoneka kwati nabeshiba ifyo balecita 	10.254	female	bem
7_1712_4_71_01_170102-002523_bem_74d_elicit_2.wav	awe abana bena nififine batemwa 	4.945	female	toi
21_1724_4_211_01_211111-101020_bem_83a_elicit_2.wav	nalimo kuti baba lupwa pantu pali bashitata bana mayo elyo no mwana umukashana baleendela pamo ninshi banamayo nabasenda fimo ku minwe 	11.321	female	
16_7681_2_161_01_211109-151149_bem_74d_elicit_1.wav	elo uyu umulumendo aleimya aya amabula yauma mumulu 	4.968	female	toi
33_4898_3_332_02_211110-141110_bem_b14_elicit_1.wav	ku lubali kumo ulwa musebo kuli icibumba ica butilila 	6.42	female	nse
29_3894_1_292_02_211114-224954_bem_a9e_elicit_0.wav	elo abashilika tabaaseka ukusangwa sangwa mubantu ndemona palifye ifyo bakonkele 	6.307	female	bem
9_5759_3_92_02_211027-022948_bem_ebf_elicit_1.wav	panuma yacimbayambaya muli umwaume pali icimbayambaya nacimbi icelangi lya mutuntula 	9.46	female	bem
17_6598_0_171_01_220112-212624_bem_9fd_elicit_0.wav	umwana umwaume umunono ale angala kuncende yakwangalilako kunuma yakwe kuli nabantu 	8.575	female	bem
28_3488_4_281_01_211111-154308_bem_d8d_elicit_2.wav	kuntanshi ye bumba ili kuli icikulwa icilemoneka kwati cakale 	5.49	female	leh
5_4842_2_51_01_220116-102739_bem_03f_elicit_1.wav	aletanuka pa busanshi apali amapilo aya buta tutu kabili naimya amaboko yakwe mumulu 	8.78	female	bem
25_2720_3_252_02_211109-120149_bem_f08_elicit_1.wav	nabakasanika naku lubuto elo kaleenda awe bwafya 	5.989	female	bem
33_4870_4_331_01_211110-190256_bem_c25_elicit_2.wav	kabili umwaume uleenda afwele ijaketi ne toloshi lya mitomito 	10.458	female	nse
34_5035_2_341_01_211113-190512_bem_004_elicit_1.wav	pakuchimfyanya ninshi nabanina impunda 	3.448	female	nbl
17_7799_1_172_02_211109-131258_bem_e94_elicit_0.wav	uyu kabalwe umukulu ali mu lubilo aletoloka utushimbi 	6.443	female	nya
21_1708_4_211_01_211111-093448_bem_83a_elicit_2.wav	cacine tulemoneka utwabelesha ukusangwa kuli ici cifulo 	4.605	female	
27_3393_4_271_01_211111-160719_bem_6f4_elicit_2.wav	inchito ilanguka nga abantu balebombela capamo 	4.628	female	leh
9_5966_3_92_02_211029-201240_bem_ebf_elicit_1.wav	ni kwisa eminine 	3.72	female	bem
17_6646_0_171_01_220114-191047_bem_9fd_elicit_0.wav	baka bomba baku kampani kashimya umulilo balelwisha ukushimya umulilo pacikulwa cilepya 	8.144	female	bem
32_4662_2_321_01_211112-201836_bem_e94_elicit_1.wav	tabali beka abaana bali nabakashi abakulu abaleba tungilila 	7.803999999999999	female	nya
16_6216_3_162_02_220104-181047_bem_15f_elicit_1.wav	balicita bwino sana ukumuleka ati alelisha pantu ifintu ifyapala ama piano fifwaika ukusambilila ninshi uvili umwaice 	17.174	female	bem
27_9090_3_272_02_211113-130536_bem_b15_elicit_1.wav	alemoneka aleposaka saana amano kufyo alemona nafimunfwisha bwino 	6.851	female	leh
32_4641_0_321_01_211112-181057_bem_e94_elicit_0.wav	umukashana umusungu nemishishi ishakashika naiminina 	5.876	female	nyj
36_11338_0_361_01_220129-102324_bem_57f_elicit_0.wav	abana baume batatu abaume nabawishi nabeminina panse panshita yakasuba 	6.08	female	bem
36_11300_3_362_02_220128-214305_bem_57f_elicit_1.wav	bonse batatu bale angasha amenshi kabili nababombe cine cine 	6.42	female	bem
20_7212_0_201_01_220115-214545_bem_62a_elicit_0.wav	shitata wabuta inkanda naikata icakulya kuminwe ilyo aleenda mumusebo 	7.849	female	bem
9_2092_0_91_01_211025-112252_bem_ebf_elicit_0.wav	umukashana ali mu cibansa nafwala 	12.659	female	bem
19_1245_1_192_02_211109-181349_bem_d8d_elicit_0.wav	aba bakacimfyana balumendo bankanda yabuta elyo naba fwala ifisote fyakuba cingilila kumitwe 	7.622999999999999	female	leh
21_1937_0_211_01_211113-001417_bem_83a_elicit_0.wav	iminwe sha bakashana babili umo alewamya umunankwe amaala ya ku minwe 	5.581	female	
17_7995_1_172_02_211111-104230_bem_e94_elicit_0.wav	imbwa ili namabaala yapusana pamubili 	4.65	female	nya
7_1600_4_71_01_170101-035550_bem_74d_elicit_2.wav	limbi balefwaya mona nga inkonde ekoshili basweko 	12.069	female	toi
21_1729_4_211_01_211111-102605_bem_83a_elicit_2.wav	cine ifisolobelo fyaba nensu filakokola elyo nga ca cakokola elyo chibomba bwino umulimo wa kupikula 	8.122	female	
11_6262_3_112_02_211101-162335_bem_574_elicit_1.wav	kabili uyu mwaume nalolesha mukati ya iyi mbaula yapangwa bwino iyaikata kushimbi kabili iyaba pamuulu lyena kukuboko kwakwe ukwakukuso nakwata na foloko 	6.579	female	bem
5_1215_0_51_01_211102-110022_bem_e3a_elicit_0.wav	umwaume nafwala ico bowelamo ali pameenshi 	3.675	female	bem
15_7367_3_152_02_211030-134645_bem_8cc_elicit_1.wav	nalimo epakuti alimbe bwino pakufika panshi 	5.558	female	bem
24_2493_2_241_01_211109-213437_bem_150_elicit_1.wav	elo cilepala kwati bamayo abafwele akasote nibanyina bakwa uyu wine umulumendo shibwinga 	7.803999999999999	female	bem
34_10783_0_341_01_220122-144134_bem_57f_elicit_0.wav	abantu apali abaume nabanakashi nabekala pafyani ifipi panse panshita ya kasuba 	10.731	female	bem
7_1749_4_71_01_170102-013306_bem_74d_elicit_2.wav	umu nimucibansa necani cili icakatapa katapa 	7.101	female	toi
28_9444_3_282_02_220105-130711_bem_9ff_elicit_1.wav	elyo ku numa yabo ku cibumba kuli utupepala uto bakambatikako 	7.6	female	bem
16_7514_0_161_01_170101-060127_bem_74d_elicit_0.wav	uyu imulumendo alechita iyangalile shape skateboard 	8.28	female	toi
29_3704_1_292_02_211113-193535_ang_a9e_elicit_0.wav	umwanakashi nafwala nelaya lyakwa nabwinga naimya neluba muminwe 	6.602	female	bem
33_4752_4_331_01_211109-155743_bem_c25_elicit_2.wav	uyu umukashana wachaice namwentula pa kwikata umuli amaluba 	8.666	female	nse
12_2992_3_122_02_211106-101401_bem_e3a_elicit_1.wav	umukashana alikwata umushishi uutali 	3.4930000000000003	female	bem
27_9040_3_272_02_211113-071313_bem_e72_elicit_1.wav	kutiyaba pantu nokuboko kwamulumendo nakupita kunuma yakuboko kwamu kashana 	7.486000000000001	female	leh
15_3717_1_152_02_211023-162217_bem_9ff_elicit_0.wav	bushe imbwa finshi ilecita 	3.993	female	bem
19_1271_3_192_02_211110-071951_bem_d8d_elicit_1.wav	eya kwena takeshibikwe bwino nga kalumendo nagu aka kashana elyo kwena kalemoneka ati takakwata umwenso kumonafye efyo kalenina 	10.821	female	leh
31_4437_1_312_02_211110-232300_bem_83a_elicit_0.wav	nafwala nefya makumbi makumbi no mushishi wakwe utali nganshi 	5.263	female	
7_1596_0_71_01_170101-034817_bem_74d_elicit_0.wav	imbwa ili mumenshi 	3.289	female	toi
33_4767_0_331_01_211109-164012_bem_c25_elicit_0.wav	abalumendo bali mucibansa umo baleteya umupila wakumolu 	9.369	female	nse
17_6563_0_171_01_220112-192749_bem_9fd_elicit_0.wav	bashi tata babili aba buta inkanda balenda 	4.968	female	bem
16_7514_2_161_01_170101-060127_bem_74d_elicit_1.wav	beshe ulemona shani umwanakashi bushe kuti akwanisha amangalo ayayene 	8.462	female	toi
15_7491_3_152_02_211030-182231_bem_8cc_elicit_1.wav	shileangalila mu mucanga uwabuuta 	4.083	female	bem
34_10752_2_341_01_220120-145736_bem_1e5_elicit_1.wav	umwaume kukuboko kwakukulyo naikata lamya elyo ukuboko kwakwe ukwakuluso naikata umwana mwanakashi uulemonekapo umunono 	10.617	female	bem
31_4231_3_312_02_211110-100755_bem_83a_elicit_1.wav	bali abaipekanya nababikako amano kufyo balecita 	3.312	female	
21_1702_4_211_01_211111-091740_bem_83a_elicit_2.wav	eya elyo kabili umufishi naponya akasalu kunuma nelyo takamwene pantu nakafutatila amano yonse aposelefye ku kwiisha no munankwe umusungu 	10.64	female	
1_3967_4_11_01_211107-195555_bem_cee_elicit_2.wav	awe takuli bantu nangula imbwa shimbi kulifye ishishine shibili 	4.763999999999999	female	bem
19_1423_1_192_02_211110-171458_bem_d8d_elicit_0.wav	akabwa kamo akabuta kalemoneka kwati pali abo kalebutukila 	5.127000000000001	female	leh
7_1565_0_71_01_170101-233248_bem_74d_elicit_0.wav	namayo mumenshi aleteya akamupila ka kumunwe 	4.9	female	toi
24_2555_0_241_01_211110-110537_bem_150_elicit_0.wav	abaice babili baleangalila pamaloba umo ekelepanshi elo umbi nasunsumana aletamba ifyo umunankwe alecita 	9.664	female	bem
34_5097_3_342_02_211114-113116_bem_004_elicit_1.wav	uyu kemba naikata aka kwimbilako kumaboko aliluka nemishishi 	5.966	female	nbl
24_2619_1_242_02_211109-102423_bem_150_elicit_0.wav	mung anda bali muli bamayo bashitata babili na kalumendo kamo 	5.649	female	bem
29_9621_0_291_01_220112-213133_bem_9ff_elicit_0.wav	umukashana naikala pa mupando aletinika na lamya iili mu minwe 	8.258	female	bem
14_3282_4_141_01_211103-203051_bem_ebf_elicit_2.wav	umbi afweele ifya kumaboko ifye langi lya mutuntula 	7.417999999999999	female	bem
27_9052_1_272_02_211113-114833_bem_b15_elicit_0.wav	icibansa nacisula abantu elo shitats aleteya ayamangalo ya baseball 	4.605	female	leh
22_7948_2_221_01_211113-013139_bem_004_elicit_1.wav	umu na ikata umusalu wa lini 	2.949	female	nbl
22_2128_3_222_02_211110-083011_bem_004_elicit_1.wav	ka mwanakashi naka fwala ishati ya pusana balala na kaputula 	4.9	female	nbl
9_5759_2_91_01_211028-065955_bem_901_elicit_1.wav	cilemoneka kwati pali abo alekopa icikope bali panse panuma yabo 	7.441	female	bem
33_4788_0_331_01_211109-185722_bem_c25_elicit_0.wav	abantu abankulo ishapusana pusana bali mu cikulwa umuli utu jinga utwingi 	10.595	female	nse
34_4985_0_341_01_211113-163838_bem_004_elicit_0.wav	ibumba ilya bantu ku fyalo fya basungu 	3.267	female	nbl
34_5006_4_341_01_211113-174024_bem_004_elicit_2.wav	balefumya pa mwiina wa fyani elo babika ifyani ifye linga pa cibaya 	7.146	female	nbl
34_5099_3_342_02_211114-113441_bem_004_elicit_1.wav	abantu nabashinguluka ukutamba ifilecitika 	3.856	female	nbl
17_7752_1_172_02_211108-183934_bem_e94_elicit_0.wav	eee ilebutukila mukamana nayasama nakukanwa 	6.715	female	nya
16_7694_4_161_01_211109-135503_bem_74d_elicit_2.wav	elo kabili kuli na inganda na ifimuti filemonekela 	8.302999999999999	female	toi
9_2042_3_92_02_211025-041137_bem_901_elicit_1.wav	cipalile kwati ilebosapo fimo 	3.902	female	bem
19_1338_3_192_02_211110-130713_bem_d8d_elicit_1.wav	kunuma yakwe kuli impanga iyikulu ifimuti nafipula na mumusebo 	6.102	female	leh
215_0_01_210929-180019_bem_9d4_elicit_0.wav	shitata ali pamuulu wacikuulwa naikata necisalu icitali 	5.603	female	bem
11_6310_2_111_01_211029-104502_bem_1e5_elicit_1.wav	lyena umwanakashi umbi naikata pulasitiki apalembwa ifilembo 	8.008	female	bem
35_10978_1_352_02_220117-171655_bem_f12_elicit_0.wav	abali bane balipancinga shabo bamo nabapapa nefyola 	5.195	female	bem
8_5741_1_82_02_211106-031154_bem_901_elicit_0.wav	uusendele umupila nabamwika ku mulumendo umbi 	4.492	female	bem
34_5001_0_341_01_211113-173024_bem_004_elicit_0.wav	bashitata batatu nabafwala ifisote nefya kukopelako kuminwe 	4.855	female	nbl
32_4683_0_321_01_211112-225647_bem_e94_elicit_0.wav	bashitata babili bakote sana nabeminina mukasuba 	3.856	female	nya
28_3698_0_281_01_211112-215445_bem_d8d_elicit_0.wav	aka mwana aka kashana nakafwala ifya kufwala fya buta elyo naka mwentula 	5.15	female	leh
27_3326_2_271_01_211110-195644_bem_0cc_elicit_1.wav	balelolesha apaleponena ichani balebikila ifinama fyabo 	6.715	female	leh
20_7411_0_201_01_220116-204212_bem_62a_elicit_0.wav	aka mwana akakashana kalebutuka mumusebo pakati kebala 	5.7170000000000005	female	bem
2_489_4_21_01_211026-082425_bem_cee_elicit_2.wav	bonse abakashana balesekelelela nalimo nabatemwa ukuba pamo kuli ici cifulo 	6.261	female	bem
9_5935_1_92_02_211028-235730_bem_ebf_elicit_0.wav	bushe utu utubwa tulemoneka shani 	4.083	female	bem
30_9923_3_302_02_220121-182744_bem_eb0_elicit_1.wav	bushe incende aba abaume babili baleteyelako ilemoneka shani 	8.167	female	bem
33_4884_0_331_01_211110-214134_bem_c25_elicit_0.wav	ikana lya bantu nalikala mwi bumba lya cintubwingi umo baletambila ubwangalo bwa mupila 	9.823	female	nse
29_3711_3_292_02_211113-202913_bem_a9e_elicit_1.wav	umwana ngale angala mulya bangalila abana umukulu afwile aba mupepi ukumu mona 	6.579	female	bem
1_3758_4_11_01_211103-112939_bem_cee_elicit_2.wav	nangu akasuba kabalile umuulu uli uwamakumbi makumbi 	4.378	female	bem
7_1716_4_71_01_170102-003546_bem_74d_elicit_2.wav	awe kanshi nifyofine wasosa wemunandi 	4.446000000000001	female	toi
21_1887_4_211_01_211112-225642_bem_83a_elicit_2.wav	ee nico nimupepi na menshi nanguline akasuba nakatula 	4.673	female	
31_4281_1_312_02_211110-113925_bem_83a_elicit_0.wav	ili nafimo ku kanwa fintu ileangasha 	2.699	female	
213_2_01_210929-175053_bem_9d4_elicit_1.wav	nakuba tali eka pantu ndemona kuli naumbi shitata uwikele uku lubali 	8.008	female	bem
19_7180_0_191_01_220118-183520_bem_524_elicit_0.wav	umulumendo ali pacitukutuku 	3.04	female	bem
15_7336_2_151_01_211027-100935_bem_9ff_elicit_1.wav	bushe finshi baseendele mu matulili 	3.085	female	bem
16_7665_4_161_01_211109-143249_bem_74d_elicit_2.wav	yafwile mangalo yaba kubasungu ayakwesha ifi fitu 	5.898	female	toi
7_1725_2_71_01_170102-005101_bem_74d_elicit_1.wav	elo nomba yambe ukukangasha 	6.125	female	toi
9_5932_4_91_01_211030-151408_bem_901_elicit_2.wav	pali aba abanakshi umo nafwala amagalashi yafita elyo cipalile kwati alefwaya ukwanka umupila 	7.645	female	bem
1_3841_2_11_01_211105-225648_bem_cee_elicit_1.wav	mupepi necibumba namo muli icimuuti icitali saana 	4.7410000000000005	female	bem
7_5489_4_71_01_211105-153044_bem_1e5_elicit_2.wav	elo imbwa iyi naikwata nentambo mumukoshi 	5.24	female	bem
35_11078_1_352_02_220117-190646_bem_f12_elicit_0.wav	ilemoneka ni ncende bapanga apakusambila abana 	4.537	female	bem
27_8998_3_272_02_211112-231819_bem_e72_elicit_1.wav	eya cishinka ico pantu nomwine musungu 	6.307	female	leh
17_7824_1_172_02_211109-155922_bem_e94_elicit_0.wav	pali umo umulumendo ule shelela pa mutelemuko nakangalilo kama taila 	6.443	female	nya
2_360_2_21_01_211025-080955_bem_cee_elicit_1.wav	iconi cimo icinono chiloleshe kukuso elyo icikalamba chiloleshe ku kulyo 	7.282	female	bem
39_905_3_392_02_211116-175018_bem_901_elicit_1.wav	nomba bushe mulandu nshi afwalile amakalashi yakulomusango yu kabili nimwisa umu ali 	9.869	female	bem
24_2546_2_241_01_211110-104605_bem_150_elicit_1.wav	ituka iyo alepitapo umulumendo iibelele munshi ya cikulwa icapentwa makumbi makumbi 	8.394	female	bem
27_3387_4_271_01_211111-155232_bem_6f4_elicit_2.wav	eya mukwai incende ukumoneka ifi kwali talala saana 	5.104	female	leh
16_7663_4_161_01_211109-142846_bem_74d_elicit_2.wav	teti kutiyaluba kaili uku ili kule moneka kwati kwalifula saana ifimuti 	6.692	female	toi
31_4348_1_312_02_211110-134301_bem_83a_elicit_0.wav	pantu ali pali namalaiti yakumwafwilishako ukumona amakwebo yantu akwete 	5.15	female	
32_4534_4_321_01_211112-000155_bem_e94_elicit_2.wav	mung anda iya kwipikilamo balimo babili bambi bali kunuma ya mulumendo uulebelenga 	8.258	female	nya
17_7810_3_172_02_211109-152628_bem_e94_elicit_1.wav	ee nasumina nomba ako akangalilo akwete ka musangonshi 	5.422000000000001	female	nya
31_4309_3_312_02_211110-123706_bem_83a_elicit_1.wav	ali na mupepi namayanda pantu kunuma yakwe kulemoneka ifikulwa fyayemba nganshi 	5.331	female	
36_11235_3_362_02_220127-042238_bem_57f_elicit_1.wav	lyena uyu mwaume alemoneka kwati nanina pamuulu pa mutenge nalimo uwang anda bushe nifinshi alecita 	9.46	female	bem
19_1287_3_192_02_211110-072933_bem_d8d_elicit_1.wav	bashitata babili nabamupitilila uyu shikulu bantu untu alelomba munshila 	6.284	female	leh
14_7123_2_141_01_211111-143427_bem_f08_elicit_1.wav	emukwai uku ekucimfya bakafundisha baleelandapo uyu mulungu wafumineko 	7.055	female	bem
22_7705_2_221_01_211112-074141_bem_004_elicit_1.wav	umukashana umo mupepi nankwe alecita fimo 	3.085	female	nbl
15_7413_4_151_01_211027-125907_bem_9ff_elicit_2.wav	ali nakali kwati cimuti mu minwe nalimo aletamba ifya mu muulu 	6.465	female	bem
19_1276_3_192_02_211110-072306_bem_d8d_elicit_1.wav	elyo pamushili pali umucanga uwingi sana 	4.401	female	leh
33_4730_1_332_02_211109-140959_bem_b14_elicit_0.wav	aba abantu ba nkanda iya buuta kabili babili banakashi elo bamo baume 	8.802	female	nse
33_4771_4_331_01_211109-165146_bem_c25_elicit_2.wav	cilemoneka kwati nabakumana pamo mu kulanshanya 	7.282	female	nse
25_2706_1_252_02_211109-114413_bem_f08_elicit_0.wav	awe kwena kwakokola ukusala kwa cipani kwafika namucungulo bushiku mpakafe awina umusalwa wabo nomba ninshi naku talala saana 	14.293	female	bem
15_7293_3_152_02_211029-174323_bem_8cc_elicit_1.wav	muli aya menshi muli utuponenemo utuli kwati tumipila utwakatapa katapa 	8.054	female	bem
14_3440_4_141_01_211105-124538_bem_ebf_elicit_2.wav	icaani cili icalepa elyo kuli nefimuti 	6.9190000000000005	female	bem
24_2629_2_241_01_211110-141134_bem_150_elicit_1.wav	akalubi ekete kalinomushishi uwutali 	3.743	female	bem
33_4758_0_331_01_211109-161552_bem_c25_elicit_0.wav	umwana umunono uwa nkanda yabuuta nampukama panshi 	8.167	female	nse
11_2521_3_112_02_211025-104040_bem_1e5_elicit_1.wav	ee nasenda ichola nomba nga apa apashili amenshi makasa nipesa 	8.485	female	bem
33_4848_1_332_02_211110-001843_bem_b14_elicit_0.wav	bamo abanakashi bacikulile nabafwala icakufwala cafiita 	6.965	female	nse
22_2194_3_222_02_211110-104758_bem_004_elicit_1.wav	ubwato bucili mu menshi 	2.2230000000000003	female	nbl
17_7854_1_172_02_211110-022647_bem_e94_elicit_0.wav	bushe finshi ifyo uyu namayo akwete muminwe 	3.335	female	nya
5_1110_1_52_02_211101-231822_bem_a9e_elicit_0.wav	pali utu bana utwa fita kabili na utwabuta 	4.9	female	bem
