audio	sentence	duration	gender	native_lang
22_1978_1_222_02_211108-170631_bem_004_elicit_0.wav	ibumba lya bantu nayi mpanga insakwe lya lupwa iya luba 	6.375	female	nbl
20_7315_3_202_02_220119-183153_bem_665_elicit_1.wav	balifye babili lelo baleumfwa bwino abene ngabapiba kuyasambafye 	6.942	male	bem
14_7100_1_142_02_211112-011202_bem_5da_elicit_0.wav	bushe aba bakashi nabalume nangu babombafe capamo 	4.446000000000001	male	toi
7_1651_2_71_01_170101-200948_bem_74d_elicit_1.wav	naikaka na intambo mumusana 	5.218	female	toi
16_7652_3_162_02_211110-160115_bem_eab_elicit_1.wav	awe nakamoneka aka akamwana kali cenjela elo takwata nomweso 	5.989	male	bem
28_9323_0_281_01_220109-120018_bem_94f_elicit_0.wav	abanakashi babili nabafwala ama jombo ayale moneka katapakatapa bali pamo nabale moneka kwati niba shibo 	9.165	male	ngo
34_5042_3_342_02_211114-004237_bem_50c_elicit_1.wav	pakati ka cikuulwa bali bumbapo icingwena 	4.174	male	lam
11_2507_1_112_02_211024-210936_bem_1e5_elicit_0.wav	bushe ifi finama filelwa 	5.49	female	bem
21_7577_1_212_02_220115-135149_bem_62a_elicit_0.wav	uku kuntu kulemoneka kwati abantu nabafula ico amaboko ayali mumulu yengi 	5.218	female	bem
36_5463_2_361_01_211113-132622_bem_654_elicit_1.wav	elyo nafwala ica mpeepo ica kaki icitali elyo na ishati lyabuta mukati 	9.301	male	bem
18_6831_2_181_01_220117-082939_bem_524_elicit_1.wav	pali ili ibuumba batatu nabekata cotton mumwinwe pamo na utwaku pikwilako 	6.488	female	bem
36_5474_0_361_01_211113-140407_bem_654_elicit_0.wav	abantu batatu bali pancinga balecofa 	5.445	male	bem
34_10907_4_341_01_220129-080632_bem_d0b_elicit_2.wav	kwitebulo kuli umwaume ufwele ishanti lwabuta kuli untupuna na bikapo na akapepa akabuta pamulu we tebulo 	9.12	male	bem
37_5753_3_372_02_211110-131806_bem_aa2_elicit_1.wav	cikolopo aciminike ku cibi ya ng anda yakwe 	4.605	female	bem
7_1573_4_71_01_170101-235723_bem_74d_elicit_2.wav	ukufuma apa alaya namukusefya ubwinga bwakwe 	11.094	female	toi
5_1215_0_51_01_211102-110022_bem_e3a_elicit_0.wav	umwaume nafwala ico bowelamo ali pameenshi 	3.675	female	bem
14_3499_4_141_01_211105-233146_bem_ebf_elicit_2.wav	nikucibansa icamangalo aya ulubilo ulwabakabalwe eico bonse baleensha bapunda 	11.706	female	bem
33_4921_2_331_01_211110-233441_bem_c25_elicit_1.wav	ici cilepilibula alelanda pa foni no mutemwika wakwe pantu namwentula 	10.141	female	nse
31_4229_1_312_02_211110-100555_bem_83a_elicit_0.wav	na umukashana ali nakwe balebutaika pali ici cifulo 	3.834	female	
34_5097_3_342_02_211114-113116_bem_004_elicit_1.wav	uyu kemba naikata aka kwimbilako kumaboko aliluka nemishishi 	5.966	female	nbl
34_5155_0_341_01_211114-145946_bem_50c_elicit_0.wav	namayo ali ku mumana naikala 	2.563	male	lam
30_4059_3_302_02_211109-142822_bem_dbf_elicit_1.wav	ico cacine nakobeka nakacoola ka yemba pakubeya 	8.28	female	bem
36_5635_3_362_02_211114-155759_bem_dbf_elicit_1.wav	elyo uyu wine umukashana aba nomushishi uwayemba elyo nainkanda yalelema 	10.527	female	bem
8_1766_2_81_01_211026-064426_bem_abe_elicit_1.wav	nabika nobulungu ku mishishi 	4.218999999999999	male	bem
24_2509_2_241_01_211110-090146_bem_150_elicit_1.wav	kunuma ukwamulumendo uleimba kubelele umulumendo ulelisha ngo ma 	5.694	female	bem
12_2769_4_121_01_211025-125906_bem_bd6_elicit_2.wav	cine elo nafwala na icisote 	7.553999999999999	male	lam
27_3291_3_272_02_211110-201955_bem_f07_elicit_1.wav	nga nikuncito aleya afwilefye abutukisha pantu alacelwa kuchinto 	7.712999999999999	male	nya
22_1994_0_221_01_211109-145104_bem_50c_elicit_0.wav	imbwa ili mupanga ile butuka 	2.904	male	lam
32_4564_3_322_02_211111-085124_bem_947_elicit_1.wav	eee cacine nasumina kabili bekele na mukantelelwe 	6.261	male	toi
1_106_4_11_01_211031-111855_bem_cc3_elicit_2.wav	mukwai chilemoneka aalishiba shimo nshita kuti afwayako akumwafwilisha 	11.706	male	toi
22_1985_3_222_02_211108-172726_bem_004_elicit_1.wav	kutali lutwe kuli motoka shitatu 	3.766	female	nbl
26_3060_4_261_01_211109-122046_bem_dcc_elicit_2.wav	eee cacine efyale citika ifyo walanda 	4.763999999999999	male	bem
28_9404_4_281_01_220111-091906_bem_94f_elicit_2.wav	cifwile ku toloka ututwine utumilundu pa kucimfyanya elo tule moneka kwati twakuipangila 	7.372999999999999	male	ngo
16_7558_4_161_01_170101-082859_bem_74d_elicit_2.wav	awe uku kuntu kusuma saana telukuli nobuchingo nagula kamo ukulenga abantu abali mucitemwiko ukulanda ifintu ifili fyonse ifyamucitemwiko 	10.776	female	toi
12720_1_02_211103-161035_bem_a35_elicit_0.wav	nimbona cilepala ukutila pali eko aleya kabili imifwalile yakwe ilemoneka ukutila ulwendo lwakwe lutali sana 	8.937999999999999	male	bem
17_6637_1_172_02_220112-155035_bem_5da_elicit_0.wav	bushe nikwisa baleya aba bantu 	3.062	male	toi
719_0_01_211006-145656_bem_9d4_elicit_0.wav	shitata uwaina nga nshi nanina pali kamotoka kamawilo yabili 	6.602	female	bem
18_12079_2_181_01_211114-143652_bem_5da_elicit_1.wav	ee walungika alemoneka kwati pali uko aleya ukuli ukukankala saana 	4.945	male	toi
4_4647_2_41_01_211031-005253_bem_5a5_elicit_1.wav	uyu umwaice aliku ncende uku shilemoneka abantu nangu bamo 	6.579	male	bem
28_3535_0_281_01_211112-155520_bem_d8d_elicit_0.wav	utubana utulumendo tubili natwikala tulelya mukamusebo ka concrete 	5.7170000000000005	female	leh
13_3034_1_132_02_211024-111505_bem_9ed_elicit_0.wav	ishi mbwa shibili shilemoneka kwati shiletusha mukasuba 	4.877	male	nya
27_3355_4_271_01_211111-124157_bem_e6d_elicit_2.wav	umumana alelobamo isabi kakulu alafumapo nesabi ilingi ngaloba inshita itali 	8.054	female	leh
16_7681_2_161_01_211109-151149_bem_74d_elicit_1.wav	elo uyu umulumendo aleimya aya amabula yauma mumulu 	4.968	female	toi
39_1192_3_392_02_211118-141100_bem_1e5_elicit_1.wav	bushe ukuli uyu umwana umunono uwiminine mupepi na cimashini cakuteyelako icangalo kuli finshi fimbi 	5.649	female	bem
27_9132_0_271_01_211113-212923_bem_f07_elicit_0.wav	utubaice tuli mumpanga notufiti muminwe yabo cilepala tulelolela ing ombe shikalya 	8.235	male	nya
2_477_1_22_02_211026-200853_bem_2a5_elicit_0.wav	pali nakalisumbu umo aleingisha umupila nga ca kuti auma panshi 	6.171	male	
9_2109_2_91_01_211025-124444_bem_ebf_elicit_1.wav	baleteya umupila wa kumakasa mupepi na ukwa kwingisha umupila 	7.895	female	bem
9_2092_0_91_01_211025-112252_bem_ebf_elicit_0.wav	umukashana ali mu cibansa nafwala 	12.659	female	bem
8_1798_0_81_01_211026-102824_bem_abe_elicit_0.wav	umwana naiminina pa kasuba 	4.31	male	bem
29_3752_4_291_01_211114-103500_bem_433_elicit_2.wav	cilemoneka kwati uyu mulumendo teshibepo nangu cimo pafilecitika aletina ati ngaliketeko kuti afilufyanya 	11.888	male	bem
7_1736_1_72_02_211031-184414_bem_40e_elicit_0.wav	naikwata nentambo mu mukoshi ileshalilanako mumenshi 	5.24	female	bem
14_7239_1_142_02_211112-155146_bem_5da_elicit_0.wav	bushe iyi ncende eyo besulafe umukumo pamwaka 	4.174	male	toi
34_10922_3_342_02_220123-174100_bem_57f_elicit_1.wav	bushe umwaiche apa ekele pansalu ya buta chinshi alechita na akakope pamolu 	7.055	female	bem
20_7244_2_201_01_220116-175009_bem_62a_elicit_1.wav	kabili kunuma yaba temwikwa aba kuli abantu babili namayo na shitata bonse aba buta inkanda 	7.986000000000001	female	bem
18_12115_0_181_01_211114-165417_bem_5da_elicit_0.wav	abakashana babili na umulemendo umo baleyangala mucikulwa panse yacikulwa pali banamayo abalelengela uko baleyangala 	9.006	male	toi
16_6225_0_161_01_220110-135324_bem_5da_elicit_0.wav	shikulu bantu nafwala icimpompo nama galasi yafita alecofa injinka 	5.671	male	tog
34_10837_3_342_02_220122-191236_bem_57f_elicit_1.wav	pafilimba fyamisangomisango pali ingoma na mikolofoni 	8.78	female	bem
18_12149_0_181_01_211114-233605_bem_5da_elicit_0.wav	umukashana uufwele ifyafita naiminina pakati ka musebo mumbali yamusebo balibyalikamo nefimuti 	7.667999999999999	male	toi
21_1797_4_211_01_211112-111402_bem_83a_elicit_2.wav	kuti caba ngefyo ukuti menshi makasa pantu fintu akabwa kafwele nafyo filesuminashako kuli uyo mulandu 	9.324	female	
7_5365_3_72_02_170101-071007_bem_74d_elicit_1.wav	panshi napo pali icaani ica katapa katapa 	4.333	female	toi
8_1940_3_82_02_211031-063114_bem_ce8_elicit_1.wav	pa nsolokoto nabalembapo ati takuli kupita ukwabula insambu 	7.803999999999999	male	bem
16_7567_2_161_01_170101-085716_bem_74d_elicit_1.wav	nomba nishi cingalega uyu umulumendo ukucita soo kukanwa elyo ale uma kambola 	7.01	female	toi
16_6426_0_161_01_220111-171613_bem_5da_elicit_0.wav	abakashana babili no mulumendo umo nabeminina mukalale 	4.718999999999999	male	toi
792_3_02_211011-232057_bem_81c_elicit_1.wav	utu utubotolo tulemoneka bushe kwali ifyo alenwa uyu umwaume uyu 	5.376	male	bem
38_6074_3_382_02_211112-205812_bem_f12_elicit_1.wav	balemoneka abasansamuka saana pamo na abeshile mukubashindika 	5.7170000000000005	female	bem
22_7705_2_221_01_211112-074141_bem_004_elicit_1.wav	umukashana umo mupepi nankwe alecita fimo 	3.085	female	nbl
12_6573_0_121_01_211105-120947_bem_9ed_elicit_0.wav	akaice nakekala kaleshelemuka paka shelemuko 	4.537	male	nya
29_9583_0_291_01_220112-194715_bem_9ff_elicit_0.wav	umwaume naiminina nasubapo fimo ku menso 	6.375	female	bem
13_6993_0_131_01_211031-160822_bem_9ed_elicit_0.wav	umwaiche alenina icilibwe icakupanga nabamukakilila na intambo 	6.897	male	nya
36_11449_3_362_02_220227-161023_bem_d0b_elicit_1.wav	ca cine bafwile balipancito kabili ababantu basumo kwingishe ncito pantu balaposako sana amano 	10.141	male	bem
27_9124_0_271_01_211113-211654_bem_f07_elicit_0.wav	akaice kamwaume nakeminina elyo kaleyangasha ama toy 	4.763999999999999	male	nya
27_9174_3_272_02_211113-192945_bem_b15_elicit_1.wav	kuti yaba ukulu kumo kuli na panshi kumbi apakuchofela nabonfya amaka ayengi pakusunka 	9.528	female	leh
12377_0_01_211029-180431_bem_142_elicit_0.wav	ici cikope ciletulangiasha abantu babibili ekuti banamayo kabili bali kuncende ukusuma sana kabili apo banyantile palemoneka apalelema bushe uletontonkaya ukuti nifinshi balecita 	12.5	male	bem
22_2043_1_222_02_211109-112041_bem_004_elicit_0.wav	nafwala ilaya ya buta 	2.178	female	nbl
33_4935_0_331_01_211111-000649_bem_c25_elicit_0.wav	umwaume umo uwa nkanda iya buuta ali panse ya nganda kabili napapa umwana uwa nkanda ya buuta munuma 	14.202	female	nse
17_7967_1_172_02_211111-094019_bem_e94_elicit_0.wav	bushe uyu mwana aikalilefye eeka mumenshi 	4.151	female	nya
34_10821_2_341_01_220122-172718_bem_57f_elicit_1.wav	umwaume uufwele ishati lya buta naikala mupepi necibi cabuta lelo umunankwe umbi uufwele ishati lya macungwamacungwa ena naiminina 	10.935	female	bem
18_12189_0_181_01_211115-113803_bem_5da_elicit_0.wav	namaayo umo naiminina mumbali yamusebo nashinta namunshiku kuntanshi yakwe kuli na shitata uuli pancinga 	8.008	male	toi
17_7796_4_171_01_211109-062854_bem_947_elicit_2.wav	cacine nasumina pantu bonse bali mu fyakufwala ifyakwi cingilila ku mpepo 	10.164	male	toi
34_5079_2_341_01_211114-094547_bem_50c_elicit_1.wav	alewamya insolokoto isha nganda 	3.312	male	lam
25_2897_4_251_01_211110-132032_bem_5da_elicit_2.wav	emukwai ili etuka likalamba mu ncende umu emo abantu bonse besa mukunwina tea noku shita ifyakulya 	7.94	male	toi
32_4630_3_322_02_211112-085241_bem_947_elicit_1.wav	awe cilepala kwati ili nabantu abitwele mukwangala 	6.897	male	toi
25_2720_1_252_02_211109-120149_bem_f08_elicit_0.wav	ilingi liine utubwa tuchita ifyamusango uyu ngatulekonkelesha mubantu 	6.874	female	bem
19_1211_1_192_02_211109-173243_bem_d8d_elicit_0.wav	uyu shikulu bantu wankanda iyabuuta elyo nafwala na kasote 	5.399	female	leh
26_2972_0_261_01_211108-165345_bem_dcc_elicit_0.wav	umwaice umo uwa cikashana alimwisitolo amobashitisha ifyakusanshako mumepiko 	8.371	male	bem
1_3968_1_12_02_211104-153848_bem_2a5_elicit_0.wav	aka ncinga kali akanono elyo akamakumbi makumbi makumbi 	5.626	male	
22_7704_3_222_02_211111-212718_bem_50c_elicit_1.wav	kulubali yakwe kulemoneka imishishi sha muntu umbi 	4.333	male	lam
1_130_0_11_01_211031-120702_bem_cc3_elicit_0.wav	umwaume ali pacibumba 	10.3	male	toi
12_6502_0_121_01_211104-200250_bem_9ed_elicit_0.wav	iyi imbwa iminine panse ileyangala 	5.0360000000000005	male	nya
22_2178_4_221_01_211111-063814_bem_50c_elicit_2.wav	umuntu uli ukolyo na funga ikofi 	4.65	male	lam
29_9671_2_291_01_220113-104957_bem_9ff_elicit_1.wav	cine pantu bafwele ifyakufwala ifyapusanapusana ilangi 	6.897	female	bem
26_3117_4_261_01_211109-204816_bem_dcc_elicit_2.wav	nshimwenepo namotoka katwishi nga shipitila kumusebo umbi 	5.513	male	bem
39_912_0_391_01_211117-120522_bem_1e5_elicit_0.wav	umwano mwanakashi nabanyina bale angala palunkoto kabili mupepi napo bali pali abantu bambi 	8.144	female	bem
36_5604_2_361_01_211114-200301_bem_654_elicit_1.wav	kabalwe natoloka icintu icabuta icamapulanga lili mumulu elyo pambali pali imipila shitatu ishabuuta 	11.071	male	bem
22_7712_2_221_01_211112-074923_bem_004_elicit_1.wav	umulumendo aleeonka isaya ya kanya 	3.085	female	nbl
20_7206_4_201_01_220115-213705_bem_62a_elicit_2.wav	elyo kwishilya lya mumana kuli ifyani ifyauma 	5.082	female	bem
21_1751_2_211_01_211112-095801_bem_83a_elicit_1.wav	eya bonse balemona ifyo umunabo alebomba pantu naposako amano kufyo ena alepopa imisomali mu cimuti 	8.302999999999999	female	
39_1169_4_391_01_211119-092911_bem_901_elicit_2.wav	kuli iyi incende kuli ifikulwa fyantunti ifitali saana ifishingulwike icikuulwa cantunti emininepo uyu mwaume uulekolopa pantu ifikulwa fishingulwike ficili filemonekela apatali nangu cakuti uyu mwaume nao ali apatali 	12.727	female	bem
19_1203_1_192_02_211109-172001_bem_d8d_elicit_0.wav	bonse bali abankanda yabuta banamayo babili na bashitata babili 	6.057	female	leh
22_2040_3_222_02_211109-111722_bem_004_elicit_1.wav	paka mupando kamo kuli umufuko 	3.017	female	nbl
2_264_1_22_02_211025-111400_bem_2a5_elicit_0.wav	kuli amenshi yalesansa elyo bamo abana nabafula amalaya yabo cilemoneka nakukaba 	8.212	male	
24_2693_1_242_02_211109-141536_bem_150_elicit_0.wav	ukuboko kumo ekete ico anyantilepo elo kumbi naimya mumulu 	5.513	female	bem
2_426_1_22_02_211026-172135_bem_2a5_elicit_0.wav	imbwa ikwete mu kanwa kaiko akantu akabuuta naikasuma icakuti teti kapone 	8.87	male	
16_7680_4_161_01_211109-151046_bem_74d_elicit_2.wav	ee elo ulunkoto bemininepo kulemoneka ulwakatapa katapa 	7.237	female	toi
29_3731_3_292_02_211113-230256_bem_a9e_elicit_1.wav	na pa citunshitunshi bala tambisha uku ubwangalo lelo nsha posako amano ku mafunde yabamo 	7.101	female	bem
1_161_1_12_02_211027-115044_bem_d90_elicit_0.wav	bushe nifinshi fili kuncende bali aba bakashana 	4.787	male	bem
34_5082_2_341_01_211114-095650_bem_50c_elicit_1.wav	alelisha ifinanda 	2.45	male	lam
28_3606_0_281_01_211112-192919_bem_d8d_elicit_0.wav	bakepika wafyakulya bali mu cikini nabafwala nefyakufwala ifya buta 	6.579	female	leh
30_3976_4_301_01_211109-101409_bem_654_elicit_2.wav	elyo umwana uyu alemoneka uwansansa saana 	5.853	male	bem
432_1_02_211016-130258_bem_9d4_elicit_0.wav	babili nabengila mumasaka elyo baletoloka 	5.581	female	bem
2_437_0_21_01_211025-095151_bem_cee_elicit_0.wav	abantu abengi bali ku cipalile nga incende banininako indeke atemwa imyotoka 	7.26	female	bem
4_958_3_42_02_211026-233823_bem_5a5_elicit_1.wav	ici eco afwele kumutwe cimpompo nangula icisote icibacingililako ku masanso yapa ncito 	10.232	male	bem
31_4330_1_312_02_211110-131308_bem_83a_elicit_0.wav	cilemoneka akasuba kali mukuwa elyo balikofye babili 	3.947	female	
28_3667_0_281_01_211112-211610_bem_d8d_elicit_0.wav	bashitata babuta inkanda babili nabafimba ubulangeti bwabuta umo nafwafwa na magalashi yaku mwafwa ukumona 	7.191	female	leh
10_6217_3_102_02_211102-141427_bem_ddd_elicit_1.wav	bushe finshi ilecita imbwa iyi uku kuncende 	5.739	male	bem
16_7665_4_161_01_211109-143249_bem_74d_elicit_2.wav	yafwile mangalo yaba kubasungu ayakwesha ifi fitu 	5.898	female	toi
10_6135_2_101_01_211104-150648_bem_5a5_elicit_1.wav	taponene atolwekefye pantu aleyensha akantu 	4.9	male	bem
562_0_01_211004-092140_bem_81c_elicit_0.wav	umulumendo naikala apakutanta 	4.197	male	bem
37_11693_3_372_02_211114-172515_bem_524_elicit_1.wav	kabili pali na icilemoka kwati nincinga nomba cikwete amawilo yabili kunuma 	6.125	female	bem
9_2199_1_92_02_211026-215814_bem_901_elicit_0.wav	baleteya umupila wakuminwe 	3.607	female	bem
7_1593_2_71_01_170101-034246_bem_74d_elicit_1.wav	eyaye imimana shamusango uyu eshalinga abantu ukusambamo pantu tamwaba finama fingabalya 	10.368	female	toi
12713_3_02_211103-155506_bem_a35_elicit_1.wav	abafyashi bakwe bakwata umushishi uwafiita babikapo na siketi uwafiita bafwala nakashati akamaboko ayepi akakatapa katapa nakabuuta mukati 	10.368	male	bem
7_5295_1_72_02_211027-165923_bem_74d_elicit_0.wav	nafwala na ishati ilya makumbi makumbi na akaputula kafita 	6.443	female	toi
10_6071_1_102_02_211101-202706_bem_ddd_elicit_0.wav	balelolesha pansolokoto yacikulwa 	3.834	male	bem
18_12040_0_181_01_211114-112645_bem_5da_elicit_0.wav	akamwaice akakashana nakeminina pacilibwe kumbali yakamana kwisilya lyakamana kuli shitata umo nanamayo nabekala baleisha 	9.846	male	toi
16_7664_0_161_01_211109-143041_bem_74d_elicit_0.wav	imbwa shibili iya kashika imo neya fita nashimeninana 	8.439	female	toi
7_5282_1_72_02_211027-155744_bem_74d_elicit_0.wav	elo ali pakati kafimuti ifyalepa nganshi 	5.694	female	toi
22_7870_2_221_01_211112-202242_bem_004_elicit_1.wav	cilemoneka kwati umukashana ale fwaya uku shita 	3.584	female	nbl
36_11235_3_362_02_220127-042238_bem_57f_elicit_1.wav	lyena uyu mwaume alemoneka kwati nanina pamuulu pa mutenge nalimo uwang anda bushe nifinshi alecita 	9.46	female	bem
22_7940_0_221_01_211113-012115_bem_004_elicit_0.wav	umukashana na iminina mu malimino ya maluba 	4.174	female	nbl
6_1488_4_61_01_211027-160001_bem_53e_elicit_2.wav	elyo muntu balelwila bwalimucingilila nentambo isha kashika bapisha shitatu shitatu 	15.314	male	bem
19_1288_3_192_02_211110-073043_bem_d8d_elicit_1.wav	ilyo kaletoloka naka posa amaboko kunuma kwati nakatemwa fintu kalecita aka kamwana kali pama 	7.803999999999999	female	leh
17_6473_3_172_02_220112-004315_bem_5da_elicit_1.wav	bushe pali efyo balelungisha kuncende uku nangula bacisafe muku tandala 	6.216	male	toi
15_7366_2_151_01_211027-111948_bem_9ff_elicit_1.wav	kabili shonse shibili nashasamuna na utunwa twashiko 	4.945	female	bem
13_6932_4_131_01_211031-142132_bem_9ed_elicit_2.wav	ale moneka tate mwene efyo bale mweba ba mayo 	4.129	male	nya
16_7714_2_161_01_211109-170427_bem_74d_elicit_1.wav	awe temumpanga pantu kumbali kuli inganda kwafulafye ifimuti uku kuntu 	8.712	female	toi
30_9902_1_302_02_220121-165927_bem_eb0_elicit_0.wav	bushe fyakufwala fyamusangonshi uyu umwaume afwele 	7.237	female	bem
34_5108_0_341_01_211114-112524_bem_50c_elicit_0.wav	abalumendo babili bali pamutanto balewamya icikuulwa 	4.537	male	lam
785_1_02_211011-230343_bem_81c_elicit_0.wav	nomba bali babili but futi bali busy pama phone 	3.675	male	bem
13_3068_1_132_02_211024-143945_bem_9ed_elicit_0.wav	balemoneka balelwishana mukumona uwaishibisha ukubutusha ifitukutuku 	6.488	male	nya
22_7786_4_221_01_211112-135939_bem_004_elicit_2.wav	ku mpela ya shila kuli ing anda 	2.132	female	nbl
17_6653_1_172_02_220112-172818_bem_5da_elicit_0.wav	bushe iyi lamya aletinika yabanani 	3.403	male	toi
12_6574_2_121_01_211105-121112_bem_9ed_elicit_1.wav	kuli banamayo bamo abakwete ifishimbi 	3.947	male	nya
14_7065_0_141_01_211111-120919_bem_f08_elicit_0.wav	imbwa iya buta ileefwaya ukuposa icili wilo ca fita 	6.352	female	bem
21_7627_1_212_02_220115-144236_bem_62a_elicit_0.wav	afwala necampepo elyo ayifimba necisote kumutwe 	4.628	female	bem
29_3849_0_291_01_211114-113952_bem_433_elicit_0.wav	ibumba lyabakemba naliminina kuntanshi mucalici elyo abantu nabekala namu mbao 	9.959	male	bem
12_6660_0_121_01_211106-063822_bem_9ed_elicit_0.wav	umulumendo aleyangala mumwela nakaka intambo 	6.465	male	nya
35_5274_3_352_02_220114-153436_bem_f12_elicit_1.wav	efyo alolekeshe lubali lumo nampo ni finshi alemona 	5.059	female	bem
28_9425_2_281_01_220111-094243_bem_94f_elicit_1.wav	umwaume ale moneka kwati kuli efyo ale senda ku cibumba ale lolesha akaice nako nakemya icilubi kuminwe bushe finshi kale lolesha mumulu 	11.275	male	ngo
32_4653_0_321_01_211112-184649_bem_e94_elicit_0.wav	banamayo bamwenye babili bale pyanga ulubansa 	3.834	female	nya
38_11927_2_381_01_211114-180439_bem_ba5_elicit_1.wav	uyu umo umushilika alemoneka uwasekelela ilyo alelandapo na bamo pali ka musange 	6.624	male	bem
25_2767_0_251_01_211109-160412_bem_5da_elicit_0.wav	shitata naikala alelanda pali lamya umulumonda alesamfya sacha 	5.785	male	toi
12_6633_2_121_01_211105-181952_bem_9ed_elicit_1.wav	ututwine utujinga mwalanda twabaicefye 	5.7170000000000005	male	nya
18_12103_2_181_01_211114-161306_bem_5da_elicit_1.wav	ee boinwalungika aba bantu bafwile emo basangila indalama shabo umumwine 	5.83	male	toi
22_1982_0_221_01_211109-113941_bem_50c_elicit_0.wav	imbwa naibomba ilimumenshi 	2.699	male	lam
31_10156_1_312_02_220201-062012_bem_c25_elicit_0.wav	bushe iyi impaanga iyo aba abacaice bekeleko ilemoneka shani mumimonekele ya mu menso 	11.094	male	bem
13_6829_0_131_01_211029-174826_bem_9ed_elicit_0.wav	imbwa naitolokela aka mupila aka noono 	3.993	male	nya
29_9644_3_292_02_220114-182251_bem_84b_elicit_1.wav	cifwile ba fumine uku fumyamo ifintu 	3.63	male	ngo
1_3898_2_11_01_211106-205157_bem_cee_elicit_1.wav	imbwa ilemoneka tailebutukisha saana elyo kukanwa nakwisuka 	4.945	female	bem
10_6215_4_101_01_211108-095501_bem_5a5_elicit_2.wav	alemoneka kwati nalimo aleyangala notu nkunda 	4.242	male	bem
22_2039_1_222_02_211109-111546_bem_004_elicit_0.wav	bana mayo bamo nabaikala beka 	3.13	female	nbl
34_5072_1_342_02_211114-085749_bem_50c_elicit_0.wav	umulumendo kumpela ya kuno nafwala akasote akabuuta 	4.7410000000000005	male	lam
28_9349_0_281_01_220109-150801_bem_94f_elicit_0.wav	ibumba ilya bantu ili mu cikuulwa balecita amangalo aya kwimye ifi shimbi 	6.897	male	ngo
31_4423_3_312_02_211110-230548_bem_83a_elicit_1.wav	nalimo balekusha icitesheni ce shitima pankuti chikumane abantu abengi ababomfya ishitima 	6.987	female	
9_2063_2_91_01_211025-070002_bem_ebf_elicit_1.wav	kuli na bashikulu bantu abekete icipepala cacipampa apalembelwe fimo 	8.802	female	bem
27_3248_0_271_01_211110-130930_bem_e72_elicit_0.wav	umwaiche naimakana pa fenshi yanshimbi naka dolly kakwe 	5.127000000000001	female	leh
80_0_01_210928-004742_bem_72c_elicit_0.wav	umulumendo alecofa incinga 	5.694	male	bem
255_3_02_211013-182839_bem_9d4_elicit_1.wav	elo kabili pamushili aleteyela ubu ubwangalo pantu patelela elo napabeeka sana 	10.277	female	bem
26_8889_4_261_01_211112-034429_bem_8f1_elicit_2.wav	awe cibumba cakwangalilapo 	2.972	male	bem
16_7663_4_161_01_211109-142846_bem_74d_elicit_2.wav	teti kutiyaluba kaili uku ili kule moneka kwati kwalifula saana ifimuti 	6.692	female	toi
20_1643_2_201_01_211112-003655_bem_dbf_elicit_1.wav	bushe babwita shani ubwangalo ubu mune nangula aleyangalafye 	7.327999999999999	female	bem
11_2605_4_111_01_211026-211755_bem_574_elicit_2.wav	kuli icimutu icakwata amabula ayakulu ayo bafimbile na menshi yatona 	5.921	female	bem
