audio	sentence	duration	gender	native_lang
16_6431_0_161_01_220111-172728_bem_5da_elicit_0.wav	umwana umwanakashi nenkanda yabuta ale shunguluka nokwangala 	5.218	male	toi
16_7569_4_161_01_170101-085921_bem_74d_elicit_2.wav	awe nakumonekafya ati kusuma saana amagalo nayafulisha ukukutu kusendafye aka bwanto mwakeshe napa menshi aya 	12.364	female	toi
58_1_02_210927-144947_bem_81c_elicit_0.wav	ninshi balepenta abakashana aba bene 	4.673	male	bem
31_4269_3_312_02_211110-112408_bem_83a_elicit_1.wav	icifulo baliko cintu cayemba nganshi kabili ica mutende 	3.902	female	
17_6472_1_172_02_220112-004158_bem_5da_elicit_0.wav	bashi tata bankanda sha buta balepeleshanya nentambo 	4.9	male	toi
14_3418_3_142_02_211030-120952_bem_743_elicit_1.wav	bushe nicinshi umukashana afwele kumutwe 	4.106	male	bem
34_10824_0_341_01_220122-173532_bem_57f_elicit_0.wav	abantu basano bali panse nabeminina pali aba pali abaume nabanakashi bonse aba bantu nabakeata ama banjo no tumuti twakulishishako amabanjo 	12.319	female	bem
8_1860_3_82_02_211031-042609_bem_ce8_elicit_1.wav	kaletolauka na ukutolauka 	3.924	male	bem
22_7718_1_222_02_211111-221336_bem_50c_elicit_0.wav	ale posa amabwe mu menshi 	2.994	male	lam
12_6736_4_121_01_211107-070841_bem_9ed_elicit_2.wav	bonse batatu nabeminina kunuma yacikulwa 	4.378	male	nya
16_7731_2_161_01_211110-100109_bem_74d_elicit_1.wav	ee elo shili shibili imbwa shine ishi nashikakila na intambo 	8.28	female	toi
2_452_3_22_02_211026-175348_bem_2a5_elicit_1.wav	mulubansa muli na icimuti icipangile icintelelwe elyo pambali pali umwakuposa ifisooso 	8.87	male	
28_9418_2_281_01_220111-093154_bem_94f_elicit_1.wav	ale moneka kwati naimya nayambi kunuma yenjinga anininepo 	5.218	male	ngo
34_5160_2_341_01_211114-151600_bem_50c_elicit_1.wav	nabafwala ifya kufwala ifya pusana ukubalala 	3.97	male	lam
26_3060_4_261_01_211109-122046_bem_dcc_elicit_2.wav	eee cacine efyale citika ifyo walanda 	4.763999999999999	male	bem
2_444_2_21_01_211025-101312_bem_cee_elicit_1.wav	imyotoka nashiminina pa cifulo basuminisha ukwimikapo ba motoka umuntu nga afika 	7.372999999999999	female	bem
32_4651_3_322_02_211112-093235_bem_947_elicit_1.wav	awe aba abana teeti bekale bale owa beka pali abali mubwato abale tungulula 	10.141	male	toi
21_1736_1_212_02_211112-122846_bem_85e_elicit_0.wav	elo shitata uuli kumpela ku kuso alemoneka kuli eko alesunka kalemoneka ni kalya babikamo utunya abasungu nga balefwaya uku kasendako cilya batila ati bololeko amolu 	10.912	male	bem
27_9200_3_272_02_211113-200838_bem_b15_elicit_1.wav	bali kumenshi alefwaya fye uku kopa muli ififwele umukashana 	6.465	female	leh
37_5756_0_371_01_211110-183707_bem_5bb_elicit_0.wav	bakacofa bama ciinga balecilikana 	4.038	male	bem
27_9148_3_272_02_211113-183728_bem_b15_elicit_1.wav	bafuma mundeke baleya panshi pamushili mumulu eumu balefuka icushi cama color 	8.621	female	leh
14_7034_3_142_02_211111-104324_bem_5da_elicit_1.wav	bushe nindeke ilya umwacikwela bacilolo bacibilisha napacilimba 	4.945	male	toi
38_6188_2_381_01_211113-080244_bem_ba5_elicit_1.wav	ubu ubwangalo abantu balabucita mukwangalafye nangu mukucimfyanya 	5.331	male	bem
30_4001_2_301_01_211109-112802_bem_654_elicit_1.wav	elyo bashikulubantu aba bene balelyako nefyakulya 	6.352	male	bem
28_3698_4_281_01_211112-215445_bem_d8d_elicit_2.wav	icibumba camung anda umu calipentwa ilangi lya buta i 	5.626	female	leh
35_5215_3_352_02_220114-113350_bem_f12_elicit_1.wav	muncende umwafulisha ifimbayambaya nga uku uyu namayo ali efyo ufwile wacita pantu nga ngataucitile ifyo kuti bakupunka 	9.46	female	bem
27_9045_3_272_02_211113-072315_bem_e72_elicit_1.wav	eya cishinka nomba cimo icakulisha nababikamo amabwe mukati imo kunse yabili ukutila cipona 	10.141	female	leh
14_7203_3_142_02_211112-144428_bem_5da_elicit_1.wav	bushe apapene pabakashana nabalumendo pali naba bululu waba nabwinga nagula bashi bwinga 	6.67	male	toi
34_5099_3_342_02_211114-113441_bem_004_elicit_1.wav	abantu nabashinguluka ukutamba ifilecitika 	3.856	female	nbl
19_1265_2_191_01_211108-200039_bem_665_elicit_1.wav	elyo kuli na shitata wabuta inkanda aleisa lutonuma lwabo 	6.602	male	bem
29_3816_1_292_02_211114-110738_bem_a9e_elicit_0.wav	kwena ici cimbambaya nacilonga ukucila mucipimo ngacakumanya bakapokola bafwilefye bacikanya ukwenda pamusebo 	6.987	female	bem
17_6462_4_171_01_220111-095502_bem_9fd_elicit_2.wav	emukwai kuncende iyi eko balenwina nokulya paku sefya 	6.42	female	bem
34_4986_2_341_01_211113-164006_bem_004_elicit_1.wav	awe bashitata baleya ku lubali lumbi 	3.448	female	nbl
1_173_4_11_01_211031-141535_bem_cc3_elicit_2.wav	awe nakalya teeti mwikale abantu natucepesha saana 	6.897	male	toi
27_9153_0_271_01_211113-224118_bem_f07_elicit_0.wav	ibumba lyabantu batambasula aminwe elyo cilepala balecitila calimo 	9.574	male	nya
12_2871_2_121_01_211031-081634_bem_bd6_elicit_1.wav	akanya kaleonka umunwe 	4.696000000000001	male	lam
27_8998_4_271_01_211113-110144_bem_f07_elicit_2.wav	cilepala nga kushitisha imbwa iyi kuti yaba yamutengo sanafye 	6.102	male	nya
29_9522_3_292_02_220112-160047_bem_84b_elicit_1.wav	pa mumana palemoneka ubwato bushe finshi filimo 	5.876	male	ngo
32_4580_2_321_01_211113-011519_bem_e94_elicit_1.wav	ndemona kwati umulumendo uyu alecita amangalo yakukosha umubili 	5.195	female	nya
33_4782_2_331_01_211109-184157_bem_c25_elicit_1.wav	kabili nafwala na kashati ka buuta na kaputula ka fiita nakaka na kasalu akanono pe kufi limo 	12.41	female	nse
35_11062_4_351_01_220118-183000_bem_ba5_elicit_2.wav	efyo shatemwa ifya uyu umusango imbwa 	3.5610000000000004	male	bem
25_2760_4_251_01_211109-154644_bem_5da_elicit_2.wav	balelanguluka efyo abana balalya pantu tabalapwisha ukubepikila 	5.626	male	toi
17_6615_3_172_02_220112-152547_bem_5da_elicit_1.wav	bushe kwena teti cabadilikila icidili ici bale imbamo copper 	4.582	male	toi
1_3928_2_11_01_211107-072228_bem_cee_elicit_1.wav	kunuma ya umulumendo akamuti aka umulembwe elyo nenkonde 	4.9910000000000005	female	bem
11_2538_1_112_02_211025-115642_bem_1e5_elicit_0.wav	bali na insansa saana icakuti balemwentula 	7.033	female	bem
8_1911_1_82_02_211031-055050_bem_ce8_elicit_0.wav	akamupila kali mu muulu 	3.471	male	bem
18_12038_4_181_01_211114-111627_bem_5da_elicit_2.wav	ee boi walungika bonse abaice balemonekafye abansansa kaili lelo tabayende panshi nabasanga uwakubasendako 	8.734	male	toi
16_7690_3_162_02_211110-175145_bem_eab_elicit_1.wav	mwati kuti wakwa nisha ifi uyu umukashana elecita uku kwela pama mpili 	5.399	male	bem
16_6340_2_161_01_220111-114635_bem_5da_elicit_1.wav	cishinka kwena balelembapo fimo umulandu wakuti elo baleshita icimbayambaya icili kunuma yabo 	7.101	male	toi
14_7223_3_142_02_211112-152145_bem_5da_elicit_1.wav	balitemwa ukwisha pamo nokwikala pamo bale sansamuka balipanga ulupwa kwena 	6.193	male	toi
37_5820_1_372_02_211111-163541_bem_aa2_elicit_0.wav	kunuma yakwe kuli umulemendo nomukashana abaleenda nabekatana iminwe nga abali muchitemwiko 	7.736000000000001	female	bem
15_7485_4_151_01_211027-154000_bem_9ff_elicit_2.wav	cilemoneka kwati balecinda 	4.424	female	bem
28_9371_4_281_01_220110-181141_bem_94f_elicit_2.wav	ishi imishipi bashi fwalike mu mukoshi imo yalifita imbi ile moneka makumbi makumbi 	8.87	male	ngo
22_7834_1_222_02_211112-120259_bem_50c_elicit_0.wav	nabakala naba shunguluka itebulo 	3.176	male	lam
17_6523_0_171_01_220111-211435_bem_9fd_elicit_0.wav	bashi tata bali munyanji ukwafita bushiku 	4.787	female	bem
19_1254_2_191_01_211108-190523_bem_665_elicit_1.wav	elyo balemoneka ngabaleya mukutamba iciila ca nyimbo namasha mu kanema ukulingana nefikope kunuma yabo 	9.029	male	bem
22_7936_0_221_01_211113-011535_bem_004_elicit_0.wav	ibumba lya bantu ile sambilila panse 	3.267	female	nbl
22_7758_3_222_02_211112-050519_bem_50c_elicit_1.wav	nafwala ishati ilya fita 	3.153	male	lam
5_4988_1_52_02_220126-005238_bem_574_elicit_0.wav	kwena bakateya aba nabalamba fititi nalimo bacila teya mumatipa ukutampila fye kwishati ukufika ku nsapato 	8.984	female	bem
21_1701_0_211_01_211111-091036_bem_83a_elicit_0.wav	umusungu umwaume ne cisote cafita alekakililila kabalwe mu mishipi uwakashika pa mbali yakwe pali umusungu umwanakashi ne ilaya iyakashika na majombo ayafita nakontama aletolapo fimo 	12.773	female	
5_1240_1_52_02_211102-111354_bem_a9e_elicit_0.wav	umwaice nakwata fi sopo umubili onse 	3.63	female	bem
22_7928_2_221_01_211113-010411_bem_004_elicit_1.wav	mu mulu muli fishimbi 	2.336	female	nbl
32_10422_2_321_01_220123-163413_bem_b8a_elicit_1.wav	ici icifulo cipalile kwati citesheni uko baninina ishitima ilibomfya amalaiti 	9.211	male	bem
17_6536_4_171_01_220111-223507_bem_9fd_elicit_2.wav	kabili abeminine kuli abalumendo naba kashana na namayo umo nefya beka 	9.143	female	bem
8_5534_3_82_02_211104-222614_bem_901_elicit_1.wav	umukashana nafwala ifyakufwala ifya fita 	4.673	female	bem
16_6377_0_161_01_220111-134523_bem_5da_elicit_0.wav	shitata ufwele ifakufwala ifya buta nefya fita natoloka 	5.0360000000000005	male	toi
17_7768_0_171_01_211108-154221_bem_947_elicit_0.wav	abasungu babili bashi tata bale lanshanya 	7.803999999999999	male	toi
10_2445_4_101_01_211030-184530_bem_ddd_elicit_2.wav	taponene eminefye mumuulu alebwelela panshi 	6.624	male	bem
36_11301_0_361_01_220223-122442_bem_d0b_elicit_0.wav	umwano mwaume naiminina kabili nakwata necakutelepo 	6.783	male	bem
9_2208_1_92_02_211027-051116_bem_901_elicit_0.wav	umwaume no mwanakashi abakalamba balemwentula 	4.809	female	bem
28_9280_1_282_02_220102-152933_bem_9ff_elicit_0.wav	cilemoneka kwati bali mu muputule wa kwipikilamo ifya kulya 	8.212	female	bem
31_4201_3_312_02_211109-150955_bem_83a_elicit_1.wav	nalimo alefwaya ukutoba amenshi makasa 	2.813	female	
22_2167_1_222_02_211110-093304_bem_004_elicit_0.wav	nishi iile ilebosa 	1.656	female	nbl
25_2781_3_252_02_211109-174547_bem_f08_elicit_1.wav	awe kwena lwalawama saana pantu ibumba lya bantu ukufuma kuncende ukwa pusana pusana nalisa muku tamba 	8.87	female	bem
33_4942_0_331_01_211111-002338_bem_c25_elicit_0.wav	abantu abakalamba batatu nabekala pa cifulo apali itebulo ilikalamba mukati ya nganda 	12.115	female	nse
12794_1_02_211103-190144_bem_dcc_elicit_0.wav	ee kwena kuli ifyo alelolesha nakalimo acitile kwati nifilya bamwita ukuti iwe cite elo aloleshako 	9.233	male	bem
28_9267_4_281_01_220108-184119_bem_94f_elicit_2.wav	efyo cile moneka limbi mukati muli abantu bambi 	5.445	male	ngo
30_9811_4_301_01_220121-002944_bem_eb0_elicit_2.wav	muli uyu umusebo muli ifikulwa ifitali nganshi kabili lubali lumo kuli nama shitolo ayengi nganshi ayakushitamo ifintu 	13.045	female	bem
8_5566_0_81_01_211102-061845_bem_ce8_elicit_0.wav	imbwa ileenda 	3.539	male	bem
18_8007_3_182_02_211108-132448_bem_433_elicit_1.wav	boi ishi nimbwa shakweba ati ngawashimonafye ufwile watampako nolubilo utunwa natukulisha 	8.642999999999999	male	bem
2_463_0_21_01_211026-074559_bem_cee_elicit_0.wav	imbwa shibili shilepepekana ku cifulo cimo ifi 	3.607	female	bem
11_2605_4_111_01_211026-211755_bem_574_elicit_2.wav	kuli icimutu icakwata amabula ayakulu ayo bafimbile na menshi yatona 	5.921	female	bem
19_7179_4_191_01_220118-183127_bem_524_elicit_2.wav	mumbafu nakwata ululembo luntu ailemba 	4.468999999999999	female	bem
34_10765_4_341_01_220121-053417_bem_1e5_elicit_2.wav	iyi incende ilemoneka mpili elyo namabwe ayengi kabili pali iyi nshita umulumendo aletumbika mumilundu teapo peka kuli nefimuti ifyakatapakatapa mumbali 	13.408	female	bem
33_10579_1_332_02_220130-230013_bem_b40_elicit_0.wav	bushe aba banakashi imisepela babili abakwata inkanda iya buuta balemoneka shani 	7.94	female	bem
7_1735_0_71_01_170102-011018_bem_74d_elicit_0.wav	imbwa shibili shilelwila akamuti 	3.584	female	toi
9_5759_2_91_01_211028-065955_bem_901_elicit_1.wav	cilemoneka kwati pali abo alekopa icikope bali panse panuma yabo 	7.441	female	bem
120_1_02_210929-142734_bem_b21_elicit_0.wav	ninshi umwana wine uyu afumishe ululimi panse bushe aleumfwa fye bwino ifi fine 	9.483	male	bmb
11_2591_2_111_01_211026-190338_bem_574_elicit_1.wav	baleteya icangalo icakucimfyanya pa cibansa pa nshita ya kasuba 	6.102	female	bem
22_2119_2_221_01_211110-154004_bem_50c_elicit_1.wav	ku numa ya mulumendo kuli ama lupili yambi 	3.902	male	lam
13_6779_0_131_01_211028-115506_bem_9ed_elicit_0.wav	imbwa iya mumpaanga ileebutukila mupepi neci muti 	4.424	male	nya
26_3144_4_261_01_211110-112635_bem_dcc_elicit_2.wav	eee pantu iyi inshita umwana afwile nalala aletusha 	5.921	male	bem
20_7220_1_202_02_220119-013926_bem_665_elicit_0.wav	ali mucikulwa umuli nabambi nga ku kanema cinema 	6.034	male	bem
21_1909_2_211_01_211112-234034_bem_83a_elicit_1.wav	cine mwasosa elyo abantu alelondolwela naba bikako amano ukuti bomfwikishe ifyo alelanda 	7.417999999999999	female	
38_6161_1_382_02_211113-064257_bem_f12_elicit_0.wav	umo naikata umupila muminwe alefwaya ukupika aba mmwibumba limbi 	5.0360000000000005	female	bem
37_5731_3_372_02_211110-112003_bem_aa2_elicit_1.wav	efyo cilemoneka pantu uyu umuwana ali uwansasa 	4.855	female	bem
19_1237_2_191_01_211108-134422_bem_665_elicit_1.wav	hahaha nga tesabifye yamwene pantu imbwa nasho paluce awe mwandi 	7.712999999999999	male	bem
27_9055_4_271_01_211113-165944_bem_f07_elicit_2.wav	eya mukwai imbwa shalipusaana lelo iyi imbwa ilemoneka yaliibelako 	7.508999999999999	male	nya
34_10787_2_341_01_220122-145558_bem_57f_elicit_1.wav	aba banakashi babili bali na bana banakashi pali bami abanakashi abakwete umushishi uutali abakwete umwana umunonopo 	12.705	female	bem
27_9061_1_272_02_211113-120801_bem_b15_elicit_0.wav	icinto yalebomba ama machine aya kuimba umushili noku fumya ilolba ukutila bambe ukupanga icikulwa 	9.891	female	leh
35_5212_0_351_01_220114-170116_bem_ba5_elicit_0.wav	bakateya aba mupila uwa ku minwe na ku makasa balipacibansa baleteya 	5.331	male	bem
19_1414_0_191_01_211109-233421_bem_665_elicit_0.wav	umwana wa cingeleshi nacensa mumaluba pakukopwa icikope 	5.513	male	bem
18_12078_4_181_01_211114-143315_bem_5da_elicit_2.wav	elyo kunuma ya aba bakashana kuleisa shitata umo nanamayo baleseka cilya bamona insansa shikwete aba bakashana 	7.781000000000001	male	toi
22_2191_3_222_02_211110-104507_bem_004_elicit_1.wav	bonse naba fwala utu soteh 	2.745	female	nbl
36_5677_4_361_01_211115-103151_bem_654_elicit_2.wav	awe cacine pantu inshita shino kulakaba mwandi 	6.193	male	bem
13_6871_2_131_01_211031-083703_bem_9ed_elicit_1.wav	ileemoneka ileefwaisha ukusanga icili kuntanshi yaiko 	5.0360000000000005	male	nya
39_1193_1_392_02_211118-141213_bem_1e5_elicit_0.wav	bushe umwaume uufwele ishati lyelangi lya mutuntula ne toloshi lyelangi lya makumbimakumbi eminine alecita finshi kumbali ya cikulwa munshi ya cimuti icitali 	7.736000000000001	female	bem
32_4536_0_321_01_211112-000728_bem_e94_elicit_0.wav	abalumendo abasungu nabelaka naba kolongana patebulo 	5.013	female	nya
29_9689_1_292_02_220114-214128_bem_84b_elicit_0.wav	nafwala ne cisote elyo ifyaku fwala afwele fya kumfwisha bwino abantu 	6.806	male	ngo
20_1611_1_202_02_211112-235825_bem_654_elicit_0.wav	kamo kafwele ishati lya makumbi makumbi nakabifya napemenso elyo kalefwaya ukupoka umubiye umupila 	11.003	male	bem
22_7765_1_222_02_211112-052245_bem_50c_elicit_0.wav	shitata naikala paci puna nomukashi nomwana naikala pakati yabo 	6.42	male	lam
12715_0_01_211103-155942_bem_dcc_elicit_0.wav	ala iyi incende mune yalikwata bamotoka abengi elyo abengi nababeminika fye mumbali yamusebo mwati naubamona 	10.867	male	bem
21_1727_4_211_01_211111-102100_bem_83a_elicit_2.wav	kwena mukumoneka ni mwisa wa ku fyabo fyaku kulyo elyo nakobeka ne fyola fyakashika fibili pa muulu wa chibumba ico ekelemo mu mbali 	11.343	female	
39_1058_0_391_01_211118-210949_bem_901_elicit_0.wav	abaume bali abafwele ifyakufwala ifyelangi lya katapakatapaka balimumpanga iyamabwe ayengi 	7.736000000000001	female	bem
14_7016_1_142_02_211111-100047_bem_5da_elicit_0.wav	bushe epang anda pekala shikulu bantu uyu nangula acisafye ukumona umunankwe 	5.966	male	toi
506_0_01_210929-225533_bem_81c_elicit_0.wav	umulumendo natoloka pacintu beta ati skateboard 	6.965	male	bem
6_5188_3_62_02_211031-085429_bem_53e_elicit_1.wav	imbwa shonse shibili shili notusalu utwakakwa mu mukoshi utwakashika elyo imbi pantanshiko mu mukoshi na umushipi uwakakwamo 	15.813	male	bem
20_7213_2_201_01_220115-214800_bem_62a_elicit_1.wav	alelolesha kunuma kwati alefwaya ukumona nga calapita bwino 	5.83	female	bem
24_2583_3_242_02_211109-080659_bem_150_elicit_1.wav	kulubali lwa mulumendo kuli ifimiti fitatu ifikwete amabula ya katapa katapa 	6.193	female	bem
4_864_0_41_01_211026-123324_bem_5a5_elicit_0.wav	utubaice utunono tubili natuikala pali iciahimbo icalu angala 	8.008	male	bem
31_10001_1_312_02_220128-181247_bem_eb0_elicit_0.wav	bushe aba abantu abapusanapusana imishinku nikwisa bali pali iyi inshita iyakasuba 	11.706	female	bem
37_11560_4_371_01_211113-210600_bem_5bb_elicit_2.wav	nafwala na utukosa kumaboko konse kubili 	4.401	male	bem
28_9438_3_282_02_220105-130243_bem_9ff_elicit_1.wav	cilemoneka kwati ni nshita ya bushiku pantu konse ukwashala kuli ukwafiita saana 	8.394	female	bem
15_3620_3_152_02_211022-192101_bem_9ff_elicit_1.wav	kuli ifimuti ifyatabilila icifulo 	4.605	female	bem
19_1213_1_192_02_211109-173601_bem_d8d_elicit_0.wav	uyu umulumendo alikwata umushishi uwipi uwafita 	4.9	female	leh
33_4889_0_331_01_211110-215110_bem_c25_elicit_0.wav	uwacaice umukashana nafukamina no kulu kumo mu cibansa 	8.099	female	nse
20_7387_0_201_01_220116-202228_bem_62a_elicit_0.wav	shima bekali alepanga ifyakulya fya pasta 	5.059	female	bem
7_5397_1_72_02_170101-075625_bem_74d_elicit_0.wav	kunuma yakwe uyu umulumendo kuli na amayanda 	4.106	female	toi
17_7961_2_171_01_211110-082003_bem_947_elicit_1.wav	bushe imbwa ii iminine mu mfula nangula iminine mumenshi 	7.26	male	toi
14_7137_3_142_02_211112-113818_bem_5da_elicit_1.wav	awe kanshi ekufwala bwino uku nokuipenta kumenso ati bamoneka bwino 	5.626	male	toi
35_5377_0_351_01_220117-153738_bem_ba5_elicit_0.wav	abaume babili nabasendama pa cipuna icaba mupepi na umusebo 	4.446000000000001	male	bem
7_1593_2_71_01_170101-034246_bem_74d_elicit_1.wav	eyaye imimana shamusango uyu eshalinga abantu ukusambamo pantu tamwaba finama fingabalya 	10.368	female	toi
28_3487_4_281_01_211111-154141_bem_d8d_elicit_2.wav	kumbali ya mukashana kuli shitata untu afwele akasote nao alelolesha kumbali yakwe 	6.42	female	leh
24_2453_3_242_02_211108-094050_bem_150_elicit_1.wav	bushe aka kalumendo takaingililwe impepo aya amatalala kaleikata 	6.874	female	
12411_3_02_211029-224135_bem_142_elicit_1.wav	cishinka sana walanda emulandu wine abantu nabekala balekutika ifyo balelanshanya kabili kuliko naumo ukwete ipala pakati elyo mumbali muli imishishi 	12.999	male	bem
10_2287_1_102_02_211105-233429_bem_574_elicit_0.wav	aba abantu nabeminina elyo nabekata pa insolokoto yama bwato 	5.671	female	bem
1_178_2_11_01_211031-142624_bem_cc3_elicit_1.wav	nga wapuuta muli umo ninshi yonse kulila 	7.146	male	toi
12377_3_02_211029-180424_bem_dcc_elicit_1.wav	ee nimbona bonse babili nabafwala amatoloshi pakutila cingabangukila ukuteya ici icangalo bafwele amatoloshi ayapalana aya makumbi makumbi kabili ayatali sana 	14.565	male	bem
17_7861_4_171_01_211109-125735_bem_947_elicit_2.wav	umulumendo nafwala icaketi iyakashika sana kabili napisha ukuboko mumusana wamu kashana 	11.706	male	toi
22_2130_2_221_01_211110-202144_bem_50c_elicit_1.wav	amenso yakwe naya buta no kufituluka 	5.059	male	lam
22_1960_1_222_02_211108-133114_bem_004_elicit_0.wav	umo umwaume alelisha banjo 	4.061	female	nbl
19_7043_0_191_01_220118-084525_bem_524_elicit_0.wav	shitata alebelenga pa computer 	3.403	female	bem
14_7001_1_142_02_211111-093027_bem_5da_elicit_0.wav	bushe uyu shitaata nalobapo isabi ilili lyonse lelo 	4.174	male	toi
16_7636_0_161_01_211109-124448_bem_74d_elicit_0.wav	imbwa iyakashika ili mucibansa icefyani ifyakatapa katapa 	5.808	female	toi
27_9059_3_272_02_211113-120415_bem_b15_elicit_1.wav	eye mukwai cishinka abalumendo abali mucibanse babili nabaikoba amaboko umo alaifuna ukuboko 	9.233	female	leh
30_9919_2_301_01_220124-132323_bem_c25_elicit_1.wav	uyu umwaume aleenda mumpanga iyakwata ameenshi makasa 	9.574	male	bem
290_3_02_211013-200751_bem_9d4_elicit_1.wav	elyo pamumana wakaena palemoneka pali amabimbi ayengi 	7.758999999999999	female	bem
27_3326_2_271_01_211110-195644_bem_0cc_elicit_1.wav	balelolesha apaleponena ichani balebikila ifinama fyabo 	6.715	female	leh
31_4254_0_311_01_211110-003522_bem_85e_elicit_0.wav	abantu nabateyanya ukushitisha efyo balimine noku sombola ifingi ku maliketi 	6.307	male	bem
25_2941_0_251_01_211110-192207_bem_5da_elicit_0.wav	ba shikofu nabekala muka bokoshi kabo mu calici elo panse pali uwufukeme 	6.42	male	toi
585_1_02_211004-132127_bmb_b21_elicit_0.wav	ninshi alelishisha mumusebo 	4.582	male	bem
34_10752_1_342_02_220128-004128_bem_d0b_elicit_0.wav	aba bana banakashi bali noyu mwaume nabapusana imishinku pali umwaice no mukalamba 	8.302999999999999	male	bem
25_2934_4_251_01_211110-165900_bem_5da_elicit_2.wav	emukwai pantu batile baletwala abana ba ma sukulu muku sambililapo fimo mumpili namu fimuti kuncende baleya 	9.415	male	toi
25_2796_4_251_01_211109-191749_bem_5da_elicit_2.wav	sana fye elo bonse balefwaya ukuya wina icikombe 	4.513999999999999	male	toi
22_7862_3_222_02_211112-194726_bem_50c_elicit_1.wav	mu musebo muli ibumba lya bantu 	3.221	male	lam
12720_1_02_211103-161035_bem_a35_elicit_0.wav	nimbona cilepala ukutila pali eko aleya kabili imifwalile yakwe ilemoneka ukutila ulwendo lwakwe lutali sana 	8.937999999999999	male	bem
17_6565_3_172_02_220112-133407_bem_5da_elicit_1.wav	imbwa iyi naikwata umushipi wa fita mumukoshi 	4.151	male	toi
24_2609_4_241_01_211110-133954_bem_150_elicit_2.wav	pabalumendo bafwele utukaputula umo afwele ilaya lya mitomito elo umbi iya kashikila 	7.736000000000001	female	bem
253_4_01_211013-182235_bem_dcc_elicit_2.wav	kunuma yakwa shitata yu kuli namotoka iyafiita iilemukonka munuma 	8.258	male	bem
29_9574_3_292_02_220113-184026_bem_84b_elicit_1.wav	cifwile fingi emishe uyu umulumendo kutali aleya 	5.898	male	ngo
34_5089_1_342_02_211114-112030_bem_004_elicit_0.wav	bushe ninshi kalelya 	2.2230000000000003	female	nbl
27_9029_2_271_01_211113-131328_bem_f07_elicit_1.wav	efyo cilemoneka pantu uku bali kwalitalala saana 	4.763999999999999	male	nya
12_6674_2_121_01_211106-065732_bem_9ed_elicit_1.wav	ilefwaya ukwikata umupila nakanwa 	4.763999999999999	male	nya
28_9374_2_281_01_220110-181347_bem_94f_elicit_1.wav	bale moneka aba abakalamba incito yabo yaku mwenena abaice ati tabale icina lulya bale angala 	8.417	male	ngo
12_6512_4_121_01_211105-075528_bem_9ed_elicit_2.wav	balefwaya abantu makamaka abali ukutali bomfwe ifyo balefunda 	6.465	male	nya
5_4805_3_52_02_220125-062229_bem_574_elicit_1.wav	cine elo ishi mbwa nashitantama mukulungatana ilyo shilepita pa menshi makasa 	7.872000000000001	female	bem
17_7829_2_171_01_211109-095125_bem_947_elicit_1.wav	ee kabili aka akabwa nakekala kalelolesha uyu shi tata umusunga 	8.462	male	toi
39_856_1_392_02_211116-135633_bem_901_elicit_0.wav	nomba bushe mulandu nshi uyu mwaume afwalile muli uyu musango 	5.7620000000000005	female	bem
