audio	sentence
/scratch/skscla001/speech/data/bigcgen/audio/14_7169_3_142_02_211112-131656_bem_5da_elicit_1.wav	awe kanshi ninshi cawama ngala kwanisha pantu abene bambwa kumbali yakamana balelolela imbwa yabo 
/scratch/skscla001/speech/data/bigcgen/audio/13_6845_2_131_01_211029-212727_bem_9ed_elicit_1.wav	bafwile beshile muku samba mufi menshi bekala mupepi na umumana uyu 
/scratch/skscla001/speech/data/bigcgen/audio/25_2817_0_251_01_211109-222124_bem_5da_elicit_0.wav	shikulu bantu alenona icibombelo kuli ci machine 
/scratch/skscla001/speech/data/bigcgen/audio/12352_0_01_211026-151905_bem_142_elicit_0.wav	pali ici icikope pali abantu babili ekutila abacifyashi abanakashi abakalamba nabafwala amagalashi elyo nomulumendo ena naikala pamupando washimbi kaili nalambala 
/scratch/skscla001/speech/data/bigcgen/audio/17_7803_4_171_01_211109-071050_bem_947_elicit_2.wav	ee cacine elo pa mbali nembwa pali akamupila akanono 
/scratch/skscla001/speech/data/bigcgen/audio/12734_1_02_211103-163528_bem_a35_elicit_0.wav	cishinka sana elo uyu umbi uwikete mumutwe nakwata icakukopelako muminwe yakwe ndemona kwati acilakopa uyu uwiminine umbi 
/scratch/skscla001/speech/data/bigcgen/audio/21_7670_2_211_01_220118-130521_bem_665_elicit_1.wav	imifwalile yakwe na umulimo alecita tafilingene we bushe kapala wambao kuti abomba bwino uyumusango 
/scratch/skscla001/speech/data/bigcgen/audio/12_6745_2_121_01_211107-072507_bem_9ed_elicit_1.wav	nafwala icakufwala icakusambilamo 
/scratch/skscla001/speech/data/bigcgen/audio/30_9933_4_301_01_220124-171355_bem_c25_elicit_2.wav	cipalile kwati ico umutwe wa uyu umukashana umunono unenelele mumenshi nico ali mu kunwena 
/scratch/skscla001/speech/data/bigcgen/audio/17_7796_0_171_01_211109-062854_bem_947_elicit_0.wav	taata na maayo bali nolupwa lwabo mu mpanga 
/scratch/skscla001/speech/data/bigcgen/audio/4_4596_0_41_01_211029-133115_bem_5a5_elicit_0.wav	abalumendo babili bali pama honda bale ensha mumusebo 
/scratch/skscla001/speech/data/bigcgen/audio/31_4238_2_311_01_211109-214759_bem_85e_elicit_1.wav	elo balemoneka nensansa saana pakusambilila efyo cibomba ci mashini 
/scratch/skscla001/speech/data/bigcgen/audio/27_3205_1_272_02_211109-183950_bem_f07_elicit_0.wav	caliwama ukolola imibili pakutila yaba iyashipa sana 
/scratch/skscla001/speech/data/bigcgen/audio/17_7974_0_171_01_211110-093711_bem_947_elicit_0.wav	abasungu abaume abaice baleangala mung anda 
/scratch/skscla001/speech/data/bigcgen/audio/2_318_1_22_02_211026-061143_bem_2a5_elicit_0.wav	bamo abantu mukabungwe ba mwikete mumusana bambi bekete amaboko elyo bambi amolu nalimo teti akwanishe ukwenda palwakwe 
/scratch/skscla001/speech/data/bigcgen/audio/29_3781_2_291_01_211114-005928_bem_433_elicit_1.wav	ee boi nomba umulumendo ali kuntanshi alemoneka kwati alefwaya ukutombokelapo pali uyuwine bemba 
/scratch/skscla001/speech/data/bigcgen/audio/34_4973_1_342_02_211113-165841_bem_50c_elicit_0.wav	bali kuula aka kayanda kumbali ya mumana 
/scratch/skscla001/speech/data/bigcgen/audio/2_4136_4_21_01_211031-162554_bem_2a5_elicit_2.wav	kuliko ifimuti ifili fye kunuma yelinga 
/scratch/skscla001/speech/data/bigcgen/audio/467_2_01_211016-141256_bem_dcc_elicit_1.wav	elyo akamwana kaleumfwa bwino pantu nakasekelela 
/scratch/skscla001/speech/data/bigcgen/audio/22_2119_2_221_01_211110-154004_bem_50c_elicit_1.wav	ku numa ya mulumendo kuli ama lupili yambi 
/scratch/skscla001/speech/data/bigcgen/audio/26_3174_1_262_02_211110-122230_bem_8f1_elicit_0.wav	afwile alefwaya ekate bwangu aka ngo mbe alepepeka eca bomfeshe ihosi pakuka pepeka 
/scratch/skscla001/speech/data/bigcgen/audio/31_4318_4_311_01_211110-132658_bem_85e_elicit_2.wav	elo bonse nabeminina mukasuba ukwabula nefya kui cingilisha kukukaba kwakasuba 
/scratch/skscla001/speech/data/bigcgen/audio/8_5663_0_81_01_211102-091045_bem_ce8_elicit_0.wav	umwanakashi aleyangala icangalo ca kuma ka mupila mu muulu 
/scratch/skscla001/speech/data/bigcgen/audio/12239_3_02_211021-170152_bem_142_elicit_1.wav	nimbona fye cilepala kwati nakalimo nacimupapusha ifyo uyu mulumendo emine ukutoloka pali ici cikulwa kabili napeshiwa amano icine cine 
/scratch/skscla001/speech/data/bigcgen/audio/6_5208_0_61_01_211029-083605_bem_976_elicit_0.wav	imbwa iyafita ili muli fube fube wakosa elyo naitoloka pakwikata akamupila kukanwa 
/scratch/skscla001/speech/data/bigcgen/audio/16_6235_0_161_01_220110-141054_bem_5da_elicit_0.wav	bashitata babili nabeminina umo alekopa umbi aleswa amaluba 
/scratch/skscla001/speech/data/bigcgen/audio/4_4551_1_42_02_211030-142337_bem_5a5_elicit_0.wav	aba abanakashi nabalumendo abaleenda bali na abantu bambi umumwine muncende bali 
/scratch/skscla001/speech/data/bigcgen/audio/18_12143_0_181_01_211114-231452_bem_5da_elicit_0.wav	bashitaata bamo bali mumpanga nembwa yabo iyabutuluka imbwa naitangila pantanshi bena nabashalila 
/scratch/skscla001/speech/data/bigcgen/audio/14_7239_3_142_02_211112-155146_bem_5da_elicit_1.wav	bushe kulaba nama kwebo nangula kubafe bakemba nefyakwangala abana abanono 
/scratch/skscla001/speech/data/bigcgen/audio/17_7962_2_171_01_211110-082151_bem_947_elicit_1.wav	bushe umulumendo aleesha ukuma acamupila akanono na ico akwete muminwe 
/scratch/skscla001/speech/data/bigcgen/audio/13_6858_4_131_01_211030-232310_bem_9ed_elicit_2.wav	efyo cipalile 
/scratch/skscla001/speech/data/bigcgen/audio/28_9323_0_281_01_220109-120018_bem_94f_elicit_0.wav	abanakashi babili nabafwala ama jombo ayale moneka katapakatapa bali pamo nabale moneka kwati niba shibo 
/scratch/skscla001/speech/data/bigcgen/audio/19_1395_4_191_01_211109-123035_bem_665_elicit_2.wav	uyu nakulubantu aloleshe kululamba lwa mumana kulemoneka ifikulwa ifitali nga island 
/scratch/skscla001/speech/data/bigcgen/audio/18_12096_0_181_01_211114-153216_bem_5da_elicit_0.wav	abalumendo basano nabafwala nafimogine nabeminina balelanshanya 
/scratch/skscla001/speech/data/bigcgen/audio/16_6425_2_161_01_220111-171433_bem_5da_elicit_1.wav	muncende umu ali mulemoneka kwati ni mung anda umwama curtain ya buta 
/scratch/skscla001/speech/data/bigcgen/audio/26_2953_4_261_01_211108-141020_bem_dcc_elicit_2.wav	uyu umbi namayo ena nasekelela saana kuba lemukopa icikope 
/scratch/skscla001/speech/data/bigcgen/audio/648_2_01_211005-123741_bem_dcc_elicit_1.wav	nomba bushe naumona ifyo shitata uyu uuletinika lamya afwele 
/scratch/skscla001/speech/data/bigcgen/audio/12_6731_0_121_01_211107-070351_bem_9ed_elicit_0.wav	akanakashi kaletoloka panshi pamaloba 
/scratch/skscla001/speech/data/bigcgen/audio/27_9103_0_271_01_211113-182937_bem_f07_elicit_0.wav	bashitata na bamayo nabekala elyo balebelenga amabuku 
/scratch/skscla001/speech/data/bigcgen/audio/14_7016_1_142_02_211111-100047_bem_5da_elicit_0.wav	bushe epang anda pekala shikulu bantu uyu nangula acisafye ukumona umunankwe 
/scratch/skscla001/speech/data/bigcgen/audio/8_1911_1_82_02_211031-055050_bem_ce8_elicit_0.wav	akamupila kali mu muulu 
/scratch/skscla001/speech/data/bigcgen/audio/16_6329_0_161_01_220111-112351_bem_5da_elicit_0.wav	shitata na namayo ababuta inkanda balefumya ichintu muchi bokosi 
/scratch/skscla001/speech/data/bigcgen/audio/25_2897_4_251_01_211110-132032_bem_5da_elicit_2.wav	emukwai ili etuka likalamba mu ncende umu emo abantu bonse besa mukunwina tea noku shita ifyakulya 
/scratch/skscla001/speech/data/bigcgen/audio/10_6056_1_102_02_211101-190714_bem_ddd_elicit_0.wav	imbwa yabuta naisenda akamupila aka katapakatapa kukanwa 
/scratch/skscla001/speech/data/bigcgen/audio/2_423_3_22_02_211026-164206_bem_2a5_elicit_1.wav	umwana alemoneka uwakashika kabili nakwata na imishishi ishitali 
/scratch/skscla001/speech/data/bigcgen/audio/21_1833_3_212_02_211113-135533_bem_85e_elicit_1.wav	oo elo namwenekesha shitata uyu uusendele ifipe fyakwe nao alemoneka nalimo afibikile pali mpumpumpu wakwe mwamonapo shani 
/scratch/skscla001/speech/data/bigcgen/audio/17_7853_2_171_01_211109-123708_bem_947_elicit_1.wav	kabili kuticaba nakalimo bamayo bale angala na cona 
/scratch/skscla001/speech/data/bigcgen/audio/32_4567_3_322_02_211111-085536_bem_947_elicit_1.wav	eee napa kubomba umbi naiminina umbi nao nasunsuma 
/scratch/skscla001/speech/data/bigcgen/audio/4_888_1_42_02_211025-013641_bem_5a5_elicit_0.wav	uyu umulumendo nika bututuka walubilo kaili namumbali pali abelemutamba bashikulu bantu abafwele ifyakashika 
/scratch/skscla001/speech/data/bigcgen/audio/13_6817_3_132_02_211104-203729_bem_ce8_elicit_1.wav	kuli abengi abantu kunuma ne myotoka nefi kulwa ifingi ifikalamba elyo ulepita panuma pali shikulu bantu uyu nafwala naka sote kumutwe 
/scratch/skscla001/speech/data/bigcgen/audio/13_3036_3_132_02_211024-112412_bem_9ed_elicit_1.wav	nakutalala saana kumwenafye kumenshi makasa panshi 
/scratch/skscla001/speech/data/bigcgen/audio/38_6087_4_381_01_211112-225550_bem_ba5_elicit_2.wav	pali umu umwaume uulemoneka nga intungulushi yabo 
/scratch/skscla001/speech/data/bigcgen/audio/26_3000_1_262_02_211109-105056_bem_8f1_elicit_0.wav	muli nakambi akaume akalensha motoka katwishi ngakale imona ati eka ensha wamyotoka waba shilika 
/scratch/skscla001/speech/data/bigcgen/audio/25_2908_4_251_01_211110-143033_bem_5da_elicit_2.wav	emukwai lelo naba kasendako ukutila nakena kangaleko 
/scratch/skscla001/speech/data/bigcgen/audio/22_7718_3_222_02_211111-221336_bem_50c_elicit_1.wav	pa mumana pali ubulalo 
/scratch/skscla001/speech/data/bigcgen/audio/613_0_01_211005-111337_bem_dcc_elicit_0.wav	namayo naikala pamashini alepanga icakunyatapo panshi 
/scratch/skscla001/speech/data/bigcgen/audio/35_5350_2_351_01_220117-143849_bem_ba5_elicit_1.wav	ifyo imbwa shangala kuti wamona kwato shilecimfyanya limo limo 
/scratch/skscla001/speech/data/bigcgen/audio/8_5652_2_81_01_211102-084935_bem_ce8_elicit_1.wav	na amacinga nayena yali ayapalana 
/scratch/skscla001/speech/data/bigcgen/audio/26_8924_4_261_01_211112-053318_bem_8f1_elicit_2.wav	nimunshilafye alepita umu 
/scratch/skscla001/speech/data/bigcgen/audio/28_9208_4_281_01_220107-182115_bem_94f_elicit_2.wav	limbi shikulu bantu uyu emwine wacikulwa ici 
/scratch/skscla001/speech/data/bigcgen/audio/17_7922_4_171_01_211110-070123_bem_947_elicit_2.wav	cipalile kwaati umwana uyu pali ici akwalelepo ico ale angala nacho 
/scratch/skscla001/speech/data/bigcgen/audio/29_9649_3_292_02_220114-183110_bem_84b_elicit_1.wav	panshi pali icaku tapilisha ica kashika 
/scratch/skscla001/speech/data/bigcgen/audio/27_3354_1_272_02_211111-120237_bem_f07_elicit_0.wav	umwaume umo nakwata ipepala kukuboko 
/scratch/skscla001/speech/data/bigcgen/audio/32_4465_1_322_02_211110-183022_bem_947_elicit_0.wav	eee ili ituka ilili kunuma yakwe nalikwata icipendwa ikumi limo na butatu 
/scratch/skscla001/speech/data/bigcgen/audio/27_9007_2_271_01_211113-123945_bem_f07_elicit_1.wav	eya mukwai elyo cilepala kwati kuli umuntu uwaishibikwa saana 
/scratch/skscla001/speech/data/bigcgen/audio/1_3955_3_12_02_211104-144328_bem_2a5_elicit_1.wav	petebulo iyili pantanshi iya umwaume pali imbale ikwete ifyakulya neci botolo camenshi 
/scratch/skscla001/speech/data/bigcgen/audio/25_2906_2_251_01_211110-142532_bem_5da_elicit_1.wav	efyo cilemoneka kwena cipalile kwati kale ambile ukubelenga umukashana uyu 
/scratch/skscla001/speech/data/bigcgen/audio/531_0_01_210929-145358_bem_81c_elicit_0.wav	bashitata batatu nabekala elyo shitata umo naiminina balelola mucobeta ati binoculars 
/scratch/skscla001/speech/data/bigcgen/audio/8_1766_2_81_01_211026-064426_bem_abe_elicit_1.wav	nabika nobulungu ku mishishi 
/scratch/skscla001/speech/data/bigcgen/audio/29_3788_2_291_01_211114-004223_bem_433_elicit_1.wav	ee boi balabasambilashafye na ifyakucita ngacakweba ati ulefwaya ukutomboka saana 
/scratch/skscla001/speech/data/bigcgen/audio/18_12022_4_181_01_211114-095648_bem_5da_elicit_2.wav	boi walishibafye ati abakote balabwekela kubwaice nabena palya icililo kanofye icili mumutwe wabo cicitike 
/scratch/skscla001/speech/data/bigcgen/audio/29_9624_1_292_02_220114-180039_bem_84b_elicit_0.wav	muli nafimbi ifya pusana pusana bale shitisha umu muncende 
/scratch/skscla001/speech/data/bigcgen/audio/10_2268_0_101_01_211017-175753_bem_ddd_elicit_0.wav	abaume bamo balenina ulupili nabekata nentambo 
/scratch/skscla001/speech/data/bigcgen/audio/22_1959_2_221_01_211108-191833_bem_50c_elicit_1.wav	banamayo batatu nabekala 
/scratch/skscla001/speech/data/bigcgen/audio/8_1766_3_82_02_211026-062146_bem_ce8_elicit_1.wav	lilangi nshi lya cakufwala afwele 
/scratch/skscla001/speech/data/bigcgen/audio/64_4_01_210928-000547_bem_72c_elicit_2.wav	kuti anwina echo alefwaila apaliko apepi 
/scratch/skscla001/speech/data/bigcgen/audio/27_8961_2_271_01_211113-101338_bem_f07_elicit_1.wav	uku kucende kulemoneka kwati kuli kamana 
/scratch/skscla001/speech/data/bigcgen/audio/18_12029_0_181_01_211114-104727_bem_5da_elicit_0.wav	umulumendo nomukashana bali kumbali yamumana baleyangala kunuma yabo kuli na icintu ico bakula pamumana 
/scratch/skscla001/speech/data/bigcgen/audio/10_6215_4_101_01_211108-095501_bem_5a5_elicit_2.wav	alemoneka kwati nalimo aleyangala notu nkunda 
/scratch/skscla001/speech/data/bigcgen/audio/12353_3_02_211026-153048_bem_dcc_elicit_1.wav	nintemwa fintu afwele nafwala akasote afwala ishati ilyakashika abikapo nolusapato ulupalene ne shati ulwakashika 
/scratch/skscla001/speech/data/bigcgen/audio/14_3418_3_142_02_211030-120952_bem_743_elicit_1.wav	bushe nicinshi umukashana afwele kumutwe 
/scratch/skscla001/speech/data/bigcgen/audio/25_2915_4_251_01_211110-145015_bem_5da_elicit_2.wav	cipalile kwati umunankwe aleshita ifintu ifingi sana pantu kwena kale engile mwi shitolo ili 
/scratch/skscla001/speech/data/bigcgen/audio/37_11651_2_371_01_211114-134436_bem_5bb_elicit_1.wav	umwakulala muli na ukwakusamika umutwe 
/scratch/skscla001/speech/data/bigcgen/audio/17_6518_1_172_02_220112-120237_bem_5da_elicit_0.wav	ici bansa balimo bashi tata aba cilemoneka ica katapa katapa 
/scratch/skscla001/speech/data/bigcgen/audio/20_1586_3_202_02_211112-213357_bem_654_elicit_1.wav	awe cacine cakupapusha mwe bana mayo imitwe shabo ifyo shibomba shilampesha amaano 
/scratch/skscla001/speech/data/bigcgen/audio/22_7750_3_222_02_211111-235400_bem_50c_elicit_1.wav	nao uyu umbi nashela umu nankwe mulufumo 
/scratch/skscla001/speech/data/bigcgen/audio/2_386_3_22_02_211026-155933_bem_2a5_elicit_1.wav	ba le teyela ubu bwangalo mu cibansa kabili kuli na bantu abekele mu fipuna fya cibansa abo abeshile mukutamba ubu ubwangalo 
/scratch/skscla001/speech/data/bigcgen/audio/38_6034_0_381_01_211112-215151_bem_ba5_elicit_0.wav	shitata uupanga ifyakupangapanga ifyamabwe alebomba umulimo wakwe 
/scratch/skscla001/speech/data/bigcgen/audio/36_5637_4_361_01_211115-083746_bem_654_elicit_2.wav	kumbali yamulumedo uuleenda kuli ifyapalana na ici emishe elyo fingi nafikala panshi 
/scratch/skscla001/speech/data/bigcgen/audio/16_6305_0_161_01_220111-001927_bem_5da_elicit_0.wav	bashitata babili nabanamayo babili nabeminina muli snow 
